SectionId	ParagraphId	SentenceId	TokenId	Begin	End	Token	Lemma	CPOS	POS	Chunk	Morphology	Hyphenation	DependencyHead	DependencyRelation	NamedEntity	QuoteMarker	CoreferenceChainIds	SyntaxTree	Predicate	SemanticArgumentIndex
_	0	1	48	271	281	Siddhartha	Siddhartha	NP	NE	_	_	Sid-dhar-tha	_	_	B-PER	0	_	_	_	_
_	0	1	49	282	286	oder	oder	CONJ	KON	_	_	oder	_	_	_	0	_	_	_	_
_	0	1	50	287	290	Der	der	ART	ART	_	nom|sg|masc	Der	_	_	_	0	_	_	_	_
_	0	1	51	291	302	Steppenwolf	Steppenwolf	NN	NN	_	nom|sg|masc	Step-pen-wolf	_	_	_	0	_	_	_	_
_	0	1	52	303	306	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	0	1	53	307	310	mit	mit	PP	APPR	_	_	mit	_	_	_	0	_	_	_	_
_	0	1	54	311	317	seinen	sein	PR	PPOSAT	_	dat|pl|neut	sei-nen	_	_	_	0	_	_	_	_
_	0	1	55	318	327	Gedichten	Gedicht	NN	NN	_	dat|pl|neut	Ge-dich-ten	_	_	_	0	_	_	_	_
_	0	1	56	328	329	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	0	1	57	329	331	z.	z.	PP	APPRART	_	_	z.	_	_	_	0	_	_	_	_
_	0	1	58	332	334	B.	B.	NN	NN	_	_	B.	_	_	_	0	_	_	_	_
_	0	1	59	335	341	Stufen	Stufe	NN	NN	_	_	Stu-fen	_	_	_	0	_	_	_	_
_	0	1	60	341	342	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	0	1	61	342	343	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	0	2	62	344	348	1946	1946	CARD	CARD	_	_	1946	_	_	_	0	_	_	_	_
_	0	2	63	349	354	wurde	werden	V	VAFIN	_	sg|3|past|ind	wur-de	_	_	_	0	_	_	_	_
_	0	2	64	355	358	ihm	ihm	PR	PPER	_	dat|sg|*|3	ihm	_	_	_	0	_	_	_	_
_	0	2	65	359	362	der	der	ART	ART	_	nom|sg|masc	der	_	_	_	0	_	_	_	_
_	0	2	66	363	373	Nobelpreis	Nobelpreis	NN	NN	_	nom|sg|masc	No-bel-preis	_	_	_	0	_	_	_	_
_	0	2	67	374	377	für	für	PP	APPR	_	_	für	_	_	_	0	_	_	_	_
_	0	2	68	378	387	Literatur	Literatur	NN	NN	_	acc|sg|fem	Li-te-ra-tur	_	_	_	0	_	_	_	_
_	0	2	69	388	391	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	0	2	70	392	396	1954	1954	CARD	CARD	_	_	1954	_	_	_	0	_	_	_	_
_	0	2	71	397	400	der	der	ART	ART	_	gen|pl|masc	der	_	_	_	0	_	_	_	_
_	0	2	72	401	406	Orden	Orden	NN	NN	_	gen|pl|masc	Or-den	_	_	_	0	_	_	_	_
_	0	2	73	407	411	Pour	Pour	NP	NE	_	_	Pour	_	_	_	0	_	_	_	_
_	0	2	74	412	414	le	le	NP	NE	_	_	le	_	_	_	0	_	_	_	_
_	0	2	75	415	421	mérite	mérien	V	VVFIN	_	sg|3|past|ind	mé-ri-te	_	_	_	0	_	_	_	_
_	0	2	76	422	425	für	für	PP	APPR	_	_	für	_	_	_	0	_	_	_	_
_	0	2	77	426	440	Wissenschaften	Wissenschaft	NN	NN	_	acc|pl|fem	Wis-sen-schaf-ten	_	_	_	0	_	_	_	_
_	0	2	78	441	444	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	0	2	79	445	451	Künste	Kunst	NN	NN	_	acc|pl|masc	Küns-te	_	_	_	0	_	_	_	_
_	0	2	80	452	461	verliehen	verleihen	V	VVINF	_	_	ver-lie-hen	_	_	_	0	_	_	_	_
_	0	2	81	461	462	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	0	3	82	463	466	Als	als	PP	APPR	_	_	Als	_	_	_	0	_	_	_	_
_	0	3	83	467	471	Sohn	Sohn	NN	NN	_	nom|sg|masc	Sohn	_	_	_	0	_	_	_	_
_	0	3	84	472	477	eines	ein	ART	ART	_	gen|sg|masc	ei-nes	_	_	_	0	_	_	_	_
_	0	3	85	478	496	deutsch-baltischen	deutsch-baltisch	ADJ	ADJA	_	gen|sg|masc|pos	deutsch-​bal-ti-schen	_	_	B-MISC	0	_	_	_	_
_	0	3	86	497	507	Missionars	Missionar	NN	NN	_	gen|sg|masc	Mis-sio-nars	_	_	_	0	_	_	_	_
_	0	3	87	508	511	war	sein	V	VAFIN	_	sg|3|past|ind	war	_	_	_	0	_	_	_	_
_	0	3	88	512	517	Hesse	Hesse	NN	NN	_	_	Hes-se	_	_	B-PER	0	_	_	_	_
_	0	3	89	518	523	durch	durch	PP	APPR	_	_	durch	_	_	_	0	_	_	_	_
_	0	3	90	524	530	Geburt	Geburt	NN	NN	_	acc|sg|neut	Ge-burt	_	_	_	0	_	_	_	_
_	0	3	91	531	541	russischer	russisch	ADJ	ADJA	_	nom|sg|masc|pos	rus-si-scher	_	_	B-MISC	0	_	_	_	_
_	0	3	92	542	559	Staatsangehöriger	Staatsangehöriger	NN	NN	_	nom|sg|masc	Staats-an-ge-hö-ri-ger	_	_	_	0	_	_	_	_
_	0	3	93	559	560	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	0	4	94	561	564	Von	von	PP	APPR	_	_	Von	_	_	_	0	_	_	_	_
_	0	4	95	565	569	1883	1883	CARD	CARD	_	_	1883	_	_	_	0	_	_	_	_
_	0	4	96	570	573	bis	bis	CONJ	KON	_	_	bis	_	_	_	0	_	_	_	_
_	0	4	97	574	578	1890	1890	CARD	CARD	_	_	1890	_	_	_	0	_	_	_	_
_	0	4	98	579	582	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	0	4	99	583	589	erneut	erneut	ADJ	ADJD	_	pos	er-neut	_	_	_	0	_	_	_	_
_	0	4	100	590	592	ab	ab	PP	APPR	_	_	ab	_	_	_	0	_	_	_	_
_	0	4	101	593	597	1924	1924	CARD	CARD	_	_	1924	_	_	_	0	_	_	_	_
_	0	4	102	598	601	war	sein	V	VAFIN	_	sg|3|past|ind	war	_	_	_	0	_	_	_	_
_	0	4	103	602	604	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	0	4	104	605	620	schweizerischer	schweizerisch	ADJ	ADJA	_	gen|pl|masc|pos	schwei-ze-ri-scher	_	_	_	0	_	_	_	_
_	0	4	105	621	633	Staatsbürger	Staatsbürger	NN	NN	_	gen|pl|masc	Staats-bür-ger	_	_	_	0	_	_	_	_
_	0	4	106	633	634	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	0	4	107	635	645	dazwischen	dazwischen	ADV	PROAV	_	_	da-zwi-schen	_	_	_	0	_	_	_	_
_	0	4	108	646	651	besaß	besitzen	V	VVFIN	_	sg|3|past|ind	be-saß	_	_	_	0	_	_	_	_
_	0	4	109	652	654	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	0	4	110	655	658	das	der	ART	ART	_	acc|sg|neut	das	_	_	_	0	_	_	_	_
_	0	4	111	659	675	württembergische	württembergisch	ADJ	ADJA	_	acc|sg|neut|pos	würt-tem-ber-gi-sche	_	_	_	0	_	_	_	_
_	0	4	112	676	693	Staatsbürgerrecht	Staatsbürgerrecht	NN	NN	_	acc|sg|neut	Staats-bür-ger-recht	_	_	_	0	_	_	_	_
_	0	4	113	693	694	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	1	5	114	697	699	==	==	PP	APPR	_	_	==	_	_	_	0	_	_	_	_
_	1	5	115	700	705	Leben	Leben	NN	NN	_	_	Le-ben	_	_	_	0	_	_	_	_
_	1	5	116	706	708	==	==	NP	NE	_	_	==	_	_	_	0	_	_	_	_
_	2	6	117	711	713	==	==	O	XY	_	_	==	_	_	_	0	_	_	_	_
_	2	6	118	713	714	=	--	O	XY	_	_	=	_	_	_	0	_	_	_	_
_	2	6	119	715	723	Kindheit	Kindheit	NN	NN	_	acc|sg|fem	Kind-heit	_	_	_	0	_	_	_	_
_	2	6	120	724	727	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	2	6	121	728	734	Jugend	Jugend	NN	NN	_	acc|sg|fem	Ju-gend	_	_	_	0	_	_	_	_
_	2	6	122	735	736	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	2	6	123	736	745	1877–1895	1877–1895	CARD	CARD	_	_	1877–1895	_	_	_	0	_	_	_	_
_	2	6	124	745	746	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	6	125	747	749	==	==	O	XY	_	_	==	_	_	_	0	_	_	_	_
_	2	6	126	749	750	=	--	O	XY	_	_	=	_	_	_	0	_	_	_	_
_	3	8	347	753	756	===	===	O	XY	_	_	===	_	_	_	0	_	_	_	_
_	3	8	348	756	757	=	--	O	XY	_	_	=	_	_	_	0	_	_	_	_
_	3	8	349	758	768	Elternhaus	Elternhaus	NN	NN	_	_	El-tern-haus	_	_	_	0	_	_	_	_
_	3	8	350	769	772	===	===	NP	NE	_	_	===	_	_	_	0	_	_	_	_
_	3	8	351	772	773	=	--	O	XY	_	_	=	_	_	_	0	_	_	_	_
_	3	8	352	774	781	Hermann	Hermann	NP	NE	_	_	Her-mann	_	_	B-PER	0	_	_	_	_
_	3	8	353	782	787	Hesse	Hesse	NN	NN	_	_	Hes-se	_	_	I-PER	0	_	_	_	_
_	3	8	354	788	795	stammte	stammen	V	VVFIN	_	_	stamm-te	_	_	_	0	_	_	_	_
_	3	8	355	796	799	aus	aus	PP	APPR	_	_	aus	_	_	_	0	_	_	_	_
_	3	8	356	800	805	einer	ein	ART	ART	_	_	ei-ner	_	_	_	0	_	_	_	_
_	3	8	357	806	819	evangelischen	evangelisch	ADJ	ADJA	_	_	evan-ge-li-schen	_	_	_	0	_	_	_	_
_	3	8	358	820	837	Missionarsfamilie	Missionarsfamilie	NN	NN	_	_	Mis-sio-nars-fa-mi-lie	_	_	_	0	_	_	_	_
_	3	8	359	838	841	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	3	8	360	842	847	wuchs	wachsen	V	VVFIN	_	_	wuchs	_	_	_	0	_	_	_	_
_	3	8	361	848	850	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	3	8	362	851	856	einer	ein	ART	ART	_	_	ei-ner	_	_	_	0	_	_	_	_
_	3	8	363	857	866	behüteten	behüten	ADJ	ADJA	_	_	be-hü-te-ten	_	_	_	0	_	_	_	_
_	3	8	364	867	870	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	3	8	365	871	886	intellektuellen	intellektuell	ADJ	ADJA	_	_	in-tel-lek-tu-el-len	_	_	_	0	_	_	_	_
_	3	8	366	887	905	Familienatmosphäre	Familienatmosphäre	NN	NN	_	_	Fa-mi-lien-at-mo-sphä-re	_	_	_	0	_	_	_	_
_	3	8	367	906	909	auf	auf	V	PTKVZ	_	_	auf	_	_	_	0	_	_	_	_
_	3	8	368	909	910	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	3	9	369	911	916	Beide	beide	PR	PIAT	_	_	Bei-de	_	_	_	0	_	_	_	_
_	3	9	370	917	923	Eltern	Eltern	NN	NN	_	_	El-tern	_	_	_	0	_	_	_	_
_	3	9	371	924	929	waren	sein	V	VAFIN	_	_	wa-ren	_	_	_	0	_	_	_	_
_	3	9	372	930	932	im	in	PP	APPRART	_	_	im	_	_	_	0	_	_	_	_
_	3	9	373	933	940	Auftrag	Auftrag	NN	NN	_	_	Auf-trag	_	_	_	0	_	_	_	_
_	3	9	374	941	944	der	der	ART	ART	_	_	der	_	_	_	0	_	_	_	_
_	3	9	375	945	951	Basler	Basler	ADJ	ADJA	_	_	Bas-ler	_	_	B-ORG	0	_	_	_	_
_	3	9	376	952	959	Mission	Mission	NN	NN	_	_	Mis-si-on	_	_	I-ORG	0	_	_	_	_
_	3	9	377	960	962	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	3	9	378	963	969	Indien	Indien	NP	NE	_	_	In-di-en	_	_	B-LOC	0	_	_	_	_
_	3	9	379	970	975	tätig	tätig	ADJ	ADJD	_	_	tä-tig	_	_	_	0	_	_	_	_
_	3	9	380	975	976	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	3	9	381	977	979	wo	wo	PR	PWAV	_	_	wo	_	_	_	0	_	_	_	_
_	3	9	382	980	986	Hesses	Heß	NP	NE	_	_	Hes-ses	_	_	B-LOC	0	_	_	_	_
_	3	9	383	987	993	Mutter	Mutter	NN	NN	_	_	Mut-ter	_	_	_	0	_	_	_	_
_	3	9	384	994	999	Marie	Marie	NP	NE	_	_	Ma-rie	_	_	B-PER	0	_	_	_	_
_	3	9	385	1000	1007	Gundert	Gundert	NP	NE	_	_	Gun-dert	_	_	I-PER	0	_	_	_	_
_	3	9	386	1008	1009	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	3	9	387	1009	1018	1842–1902	1842–1902	CARD	CARD	_	_	1842–1902	_	_	_	0	_	_	_	_
_	3	9	388	1018	1019	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	3	9	389	1020	1024	auch	auch	ADV	ADV	_	_	auch	_	_	_	0	_	_	_	_
_	3	9	390	1025	1032	geboren	gebären	V	VVPP	_	_	ge-bo-ren	_	_	_	0	_	_	_	_
_	3	9	391	1033	1038	wurde	werden	V	VAFIN	_	_	wur-de	_	_	_	0	_	_	_	_
_	3	9	392	1038	1039	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	3	10	393	1040	1044	Sein	sein	PR	PPOSAT	_	_	Sein	_	_	_	0	_	_	_	_
_	3	10	394	1045	1050	Vater	Vater	NN	NN	_	_	Va-ter	_	_	_	0	_	_	_	_
_	3	10	395	1051	1059	Johannes	Johannes	NP	NE	_	_	Jo-han-nes	_	_	B-PER	0	_	_	_	_
_	3	10	396	1060	1065	Hesse	Hesse	NP	NE	_	_	Hes-se	_	_	I-PER	0	_	_	_	_
_	3	10	397	1066	1067	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	3	10	398	1067	1076	1847–1916	1847–1916	CARD	CARD	_	_	1847–1916	_	_	_	0	_	_	_	_
_	3	10	399	1076	1077	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	3	10	400	1077	1078	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	3	10	401	1079	1084	Enkel	Enkel	NN	NN	_	_	En-kel	_	_	_	0	_	_	_	_
_	3	10	402	1085	1090	eines	ein	PR	PIS	_	_	ei-nes	_	_	_	0	_	_	_	_
_	3	10	403	1091	1094	von	von	PP	APPR	_	_	von	_	_	_	0	_	_	_	_
_	3	10	404	1095	1101	Lübeck	Lübeck	NP	NE	_	_	Lü-beck	_	_	_	0	_	_	_	_
_	3	10	405	1102	1106	nach	nach	PP	APPR	_	_	nach	_	_	_	0	_	_	_	_
_	3	10	406	1107	1114	Estland	Estland	NP	NE	_	_	Est-land	_	_	B-LOC	0	_	_	_	_
_	3	10	407	1115	1129	ausgewanderten	ausgewandert	ADJ	ADJA	_	_	aus-ge-wan-der-ten	_	_	_	0	_	_	_	_
_	3	10	408	1130	1139	Kaufmanns	Kaufmann	NN	NN	_	_	Kauf-manns	_	_	_	0	_	_	_	_
_	3	10	409	1139	1140	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	3	10	410	1141	1148	stammte	stammen	V	VVFIN	_	_	stamm-te	_	_	_	0	_	_	_	_
_	3	10	411	1149	1152	aus	aus	PP	APPR	_	_	aus	_	_	_	0	_	_	_	_
_	3	10	412	1153	1164	Weißenstein	Weißenstein	NP	NE	_	_	Wei-ßen-stein	_	_	B-LOC	0	_	_	_	_
_	3	10	413	1165	1167	im	in	PP	APPRART	_	_	im	_	_	_	0	_	_	_	_
_	3	10	414	1168	1177	damaligen	damalig	ADJ	ADJA	_	_	da-ma-li-gen	_	_	_	0	_	_	_	_
_	3	10	415	1178	1188	russischen	russisch	ADJ	ADJA	_	_	rus-si-schen	_	_	B-MISC	0	_	_	_	_
_	3	10	416	1189	1199	Zarenreich	Zarenreich	NN	NN	_	_	Za-ren-reich	_	_	_	0	_	_	_	_
_	3	10	417	1199	1200	;	--	PUNC	$.	_	_	;	_	_	_	0	_	_	_	_
_	3	10	418	1201	1206	damit	damit	ADV	PROAV	_	_	da-mit	_	_	_	0	_	_	_	_
_	3	10	419	1207	1210	war	sein	V	VAFIN	_	_	war	_	_	_	0	_	_	_	_
_	3	10	420	1211	1215	auch	auch	ADV	ADV	_	_	auch	_	_	_	0	_	_	_	_
_	3	10	421	1216	1223	Hermann	Hermann	NP	NE	_	_	Her-mann	_	_	B-PER	0	_	_	_	_
_	3	10	422	1224	1227	von	von	PP	APPR	_	_	von	_	_	I-PER	0	_	_	_	_
_	3	10	423	1228	1234	Geburt	Geburt	NN	NN	_	_	Ge-burt	_	_	I-PER	0	_	_	_	_
_	3	10	424	1235	1237	an	an	PP	APPR	_	_	an	_	_	_	0	_	_	_	_
_	3	10	425	1238	1248	russischer	russisch	ADJ	ADJA	_	_	rus-si-scher	_	_	B-MISC	0	_	_	_	_
_	3	10	426	1249	1266	Staatsangehöriger	Staatsangehöriger	NN	NN	_	_	Staats-an-ge-hö-ri-ger	_	_	_	0	_	_	_	_
_	3	10	427	1266	1267	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	3	11	428	1268	1270	In	in	PP	APPR	_	_	In	_	_	_	0	_	_	_	_
_	3	11	429	1271	1275	Calw	Calw	NP	NE	_	_	Calw	_	_	B-LOC	0	_	_	_	_
_	3	11	430	1276	1279	war	sein	V	VAFIN	_	_	war	_	_	_	0	_	_	_	_
_	3	11	431	1280	1288	Johannes	Johannes	NP	NE	_	_	Jo-han-nes	_	_	B-PER	0	_	_	_	_
_	3	11	432	1289	1294	Hesse	Hesse	NP	NE	_	_	Hes-se	_	_	I-PER	0	_	_	_	_
_	3	11	433	1295	1299	seit	seit	PP	APPR	_	_	seit	_	_	_	0	_	_	_	_
_	3	11	434	1300	1304	1873	1873	CARD	CARD	_	_	1873	_	_	_	0	_	_	_	_
_	3	11	435	1305	1316	Mitarbeiter	Mitarbeiter	NN	NN	_	_	Mit-ar-bei-ter	_	_	_	0	_	_	_	_
_	3	11	436	1317	1320	des	der	ART	ART	_	_	des	_	_	_	0	_	_	_	_
_	3	11	437	1321	1328	„Calwer	„Calwer	ADJ	ADJA	_	_	„Cal-wer	_	_	_	0	_	_	_	_
_	3	11	438	1329	1344	Verlagsvereins“	Verlagsvereins“	NN	NN	_	_	Ver-lags-ver-eins“	_	_	_	0	_	_	_	_
_	3	11	439	1344	1345	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	3	12	440	1346	1352	Dessen	der	PR	PDS	_	_	Des-sen	_	_	_	0	_	_	_	_
_	3	12	441	1353	1361	Vorstand	Vorstand	NN	NN	_	_	Vor-stand	_	_	_	0	_	_	_	_
_	3	12	442	1362	1365	war	sein	V	VAFIN	_	_	war	_	_	_	0	_	_	_	_
_	3	12	443	1366	1370	sein	sein	PR	PPOSAT	_	_	sein	_	_	_	0	_	_	_	_
_	3	12	444	1371	1385	Schwiegervater	Schwiegervater	NN	NN	_	_	Schwie-ger-va-ter	_	_	_	0	_	_	_	_
_	3	12	445	1386	1393	Hermann	Hermann	NP	NE	_	_	Her-mann	_	_	B-PER	0	_	_	_	_
_	3	12	446	1394	1401	Gundert	Gundert	NP	NE	_	_	Gun-dert	_	_	I-PER	0	_	_	_	_
_	3	12	447	1402	1403	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	3	12	448	1403	1412	1814–1892	1814–1892	CARD	CARD	_	_	1814–1892	_	_	_	0	_	_	_	_
_	3	12	449	1412	1413	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	3	12	450	1413	1414	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	3	12	451	1415	1418	dem	der	PR	PRELS	_	_	dem	_	_	_	0	_	_	_	_
_	3	12	452	1419	1421	er	er	PR	PPER	_	_	er	_	_	_	0	_	_	_	_
_	3	12	453	1422	1424	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	3	12	454	1425	1428	den	der	ART	ART	_	_	den	_	_	_	0	_	_	_	_
_	3	12	455	1429	1435	Jahren	Jahr	NN	NN	_	_	Jah-ren	_	_	_	0	_	_	_	_
_	3	12	456	1436	1440	1893	1893	CARD	CARD	_	_	1893	_	_	_	0	_	_	_	_
_	3	12	457	1441	1444	bis	bis	CONJ	KON	_	_	bis	_	_	_	0	_	_	_	_
_	3	12	458	1445	1449	1905	1905	CARD	CARD	_	_	1905	_	_	_	0	_	_	_	_
_	3	12	459	1450	1453	als	als	PP	APPR	_	_	als	_	_	_	0	_	_	_	_
_	3	12	460	1454	1462	Vorstand	Vorstand	NN	NN	_	_	Vor-stand	_	_	_	0	_	_	_	_
_	3	12	461	1463	1466	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	3	12	462	1467	1480	Verlagsleiter	Verlagsleiter	NN	NN	_	_	Ver-lags-lei-ter	_	_	_	0	_	_	_	_
_	3	12	463	1481	1491	nachfolgte	nachfolgen	V	VVFIN	_	_	nach-folg-te	_	_	_	0	_	_	_	_
_	3	12	464	1491	1492	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	3	13	465	1493	1500	Hermann	Hermann	NP	NE	_	_	Her-mann	_	_	B-PER	0	_	_	_	_
_	3	13	466	1501	1506	Hesse	Hesse	NP	NE	_	_	Hes-se	_	_	I-PER	0	_	_	_	_
_	3	13	467	1507	1512	hatte	haben	V	VAFIN	_	_	hat-te	_	_	_	0	_	_	_	_
_	3	13	468	1513	1517	acht	acht	CARD	CARD	_	_	acht	_	_	_	0	_	_	_	_
