SectionId	ParagraphId	SentenceId	TokenId	Begin	End	Token	Lemma	CPOS	POS	Chunk	Morphology	Hyphenation	DependencyHead	DependencyRelation	NamedEntity	QuoteMarker	CoreferenceChainIds	SyntaxTree	Predicate	SemanticArgumentIndex
_	2	6	135	836	842	seiner	sein	PR	PPOSAT	_	gen|pl|masc	sei-ner	_	_	_	0	_	_	_	_
_	2	6	136	843	854	Geschwister	Geschwister	NN	NN	_	gen|pl|masc	Ge-schwis-ter	_	_	_	0	_	_	_	_
_	2	6	137	855	860	ihren	ihr	PR	PPOSAT	_	acc|sg|masc	ih-ren	_	_	_	0	_	_	_	_
_	2	6	138	861	867	ersten	erster	ADJ	ADJA	_	acc|sg|masc|pos	ers-ten	_	_	_	0	_	_	_	_
_	2	6	139	868	877	Lebenstag	Lebenstag	NN	NN	_	acc|sg|masc	Le-bens-tag	_	_	_	0	_	_	_	_
_	2	6	140	877	878	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	6	141	879	885	sodass	sodass	NP	NE	_	_	so-dass	_	_	_	0	_	_	_	_
_	2	6	142	886	894	Gotthold	Gotthold	NP	NE	_	nom|sg|masc	Gott-hold	_	_	_	0	_	_	_	_
_	2	6	143	895	907	letztendlich	letztendlich	PP	APPR	_	nom|sg|masc|pos	letzt-end-lich	_	_	_	0	_	_	_	_
_	2	6	144	908	911	der	der	ART	ART	_	nom|sg|masc	der	_	_	_	0	_	_	_	_
_	2	6	145	912	919	älteste	alt	ADJ	ADJA	_	nom|sg|masc|sup	äl-tes-te	_	_	_	0	_	_	_	_
_	2	6	146	920	924	Sohn	Sohn	NN	NN	_	nom|sg|masc	Sohn	_	_	_	0	_	_	_	_
_	2	6	147	925	928	war	sein	V	VAFIN	_	sg|3|past|ind	war	_	_	_	0	_	_	_	_
_	2	6	148	928	929	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	7	149	930	932	Am	an	PP	APPRART	_	_	Am	_	_	_	0	_	_	_	_
_	2	7	150	933	936	24.	24.	ADJ	ADJA	_	_	24.	_	_	_	0	_	_	_	_
_	2	7	151	937	943	Januar	Januar	NN	NN	_	dat|sg|masc	Ja-nu-ar	_	_	_	0	_	_	_	_
_	2	7	152	944	948	1729	1729	CARD	CARD	_	_	1729	_	_	_	0	_	_	_	_
_	2	7	153	949	954	wurde	werden	V	VAFIN	_	sg|3|past|ind	wur-de	_	_	_	0	_	_	_	_
_	2	7	154	955	957	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	7	155	958	960	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	7	156	961	964	der	der	ART	ART	_	dat|sg|fem	der	_	_	_	0	_	_	_	_
_	2	7	157	965	967	St	--	NN	NN	_	dat|sg|fem	St	_	_	_	0	_	_	_	_
_	2	7	158	967	968	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	7	159	969	981	Marienkirche	Marienkirche	NP	NE	_	nom|sg|fem	Ma-ri-en-kir-che	_	_	B-LOC	0	_	_	_	_
_	2	7	160	982	984	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	7	161	985	991	Kamenz	Kamenz	NP	NE	_	dat|sg|fem	Ka-menz	_	_	B-LOC	0	_	_	_	_
_	2	7	162	992	997	durch	durch	PP	APPR	_	_	durch	_	_	_	0	_	_	_	_
_	2	7	163	998	1004	seinen	sein	PR	PPOSAT	_	acc|sg|masc	sei-nen	_	_	_	0	_	_	_	_
_	2	7	164	1005	1014	Großvater	Großvater	NN	NN	_	acc|sg|masc	Groß-va-ter	_	_	_	0	_	_	_	_
_	2	7	165	1015	1024	Gottfried	Gottfried	NP	NE	_	nom|sg|masc	Gott-fried	_	_	B-PER	0	_	_	_	_
_	2	7	166	1025	1031	Feller	Feller	NP	NE	_	nom|sg|masc	Fel-ler	_	_	I-PER	0	_	_	_	_
_	2	7	167	1032	1039	getauft	taufen	V	VVPP	_	_	ge-tauft	_	_	_	0	_	_	_	_
_	2	7	168	1039	1040	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	8	169	1041	1044	Der	der	ART	ART	_	nom|sg|masc	Der	_	_	_	0	_	_	_	_
_	2	8	170	1045	1050	Vater	Vater	NN	NN	_	nom|sg|masc	Va-ter	_	_	_	0	_	_	_	_
_	2	8	171	1051	1057	Johann	Johann	NP	NE	_	nom|sg|masc	Jo-hann	_	_	B-PER	0	_	_	_	_
_	2	8	172	1058	1067	Gottfried	Gottfried	NP	NE	_	nom|sg|masc	Gott-fried	_	_	I-PER	0	_	_	_	_
_	2	8	173	1068	1075	Lessing	Lessing	NP	NE	_	nom|sg|masc	Les-sing	_	_	I-PER	0	_	_	_	_
_	2	8	174	1076	1079	war	sein	V	VAFIN	_	sg|3|past|ind	war	_	_	_	0	_	_	_	_
_	2	8	175	1080	1083	als	als	PP	APPR	_	_	als	_	_	_	0	_	_	_	_
_	2	8	176	1084	1093	Vertreter	Vertreter	NN	NN	_	nom|sg|masc	Ver-tre-ter	_	_	_	0	_	_	_	_
_	2	8	177	1094	1097	der	der	ART	ART	_	nom|sg|masc	der	_	_	_	0	_	_	_	_
_	2	8	178	1098	1110	lutherischen	lutherisch	ADJ	ADJA	_	pl|3|pres|ind	lu-the-ri-schen	_	_	B-MISC	0	_	_	_	_
_	2	8	179	1111	1121	Orthodoxie	Orthodoxie	NN	NN	_	_	Or-tho-do-xie	_	_	_	0	_	_	_	_
_	2	8	180	1122	1130	durchaus	durchaus	ADV	ADV	_	_	durch-aus	_	_	_	0	_	_	_	_
_	2	8	181	1131	1138	gelehrt	lehren	V	VVPP	_	_	ge-lehrt	_	_	_	0	_	_	_	_
_	2	8	182	1139	1142	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	2	8	183	1143	1149	sozial	sozial	ADJ	ADJD	_	pos	so-zi-al	_	_	_	0	_	_	_	_
_	2	8	184	1150	1161	eingestellt	einstellen	V	VVPP	_	_	ein-ge-stellt	_	_	_	0	_	_	_	_
_	2	8	185	1161	1162	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	8	186	1163	1167	aber	aber	CONJ	KON	_	_	aber	_	_	_	0	_	_	_	_
_	2	8	187	1168	1170	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	8	188	1171	1185	Glaubensfragen	Glaubensfrage	NN	NN	_	acc|pl|fem	Glau-bens-fra-gen	_	_	_	0	_	_	_	_
_	2	8	189	1186	1201	patriarchalisch	patriarchalisch	ADJ	ADJD	_	pos	pa-tri-ar-cha-lisch	_	_	_	0	_	_	_	_
_	2	8	190	1202	1207	starr	starr	ADJ	ADJD	_	pos	starr	_	_	_	0	_	_	_	_
_	2	8	191	1208	1211	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	2	8	192	1212	1222	exegetisch	exegetisch	ADJ	ADJD	_	pos	ex-ege-tisch	_	_	_	0	_	_	_	_
_	2	8	193	1223	1232	streitbar	streitbar	ADJ	ADJD	_	pos	streit-bar	_	_	_	0	_	_	_	_
_	2	8	194	1232	1233	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	9	195	1234	1236	So	so	ADV	ADV	_	_	So	_	_	_	0	_	_	_	_
_	2	9	196	1237	1247	bestimmten	bestimmen	V	VVFIN	_	pl|3|past|subj	be-stimm-ten	_	_	_	0	_	_	_	_
_	2	9	197	1248	1251	bei	bei	PP	APPR	_	_	bei	_	_	_	0	_	_	_	_
_	2	9	198	1252	1255	den	der	ART	ART	_	dat|pl|*	den	_	_	_	0	_	_	_	_
_	2	9	199	1256	1264	Lessings	Lessing	NN	NN	_	dat|pl|*	Les-sings	_	_	B-LOC	0	_	_	_	_
_	2	9	200	1264	1265	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	9	201	1266	1269	die	der	PR	PRELS	_	nom|pl|*	die	_	_	_	0	_	_	_	_
_	2	9	202	1270	1277	bereits	bereits	ADV	ADV	_	_	be-reits	_	_	_	0	_	_	_	_
_	2	9	203	1278	1282	seit	seit	PP	APPR	_	_	seit	_	_	_	0	_	_	_	_
_	2	9	204	1283	1286	der	der	ART	ART	_	dat|sg|fem	der	_	_	_	0	_	_	_	_
_	2	9	205	1287	1294	zweiten	zweiter	ADJ	ADJA	_	dat|sg|fem|pos	zwei-ten	_	_	_	0	_	_	_	_
_	2	9	206	1295	1305	Generation	Generation	NN	NN	_	dat|sg|fem	Ge-ne-ra-ti-on	_	_	_	0	_	_	_	_
_	2	9	207	1306	1309	zur	zu	PP	APPRART	_	dat|sg|fem	zur	_	_	_	0	_	_	_	_
_	2	9	208	1310	1315	Elite	Elite	NN	NN	_	dat|sg|fem	Eli-te	_	_	_	0	_	_	_	_
_	2	9	209	1316	1319	der	der	ART	ART	_	dat|sg|fem	der	_	_	_	0	_	_	_	_
_	2	9	210	1320	1325	Stadt	Stadt	NN	NN	_	dat|sg|fem	Stadt	_	_	_	0	_	_	_	_
_	2	9	211	1326	1334	gehörten	gehören	V	VVFIN	_	pl|3|past|ind	ge-hör-ten	_	_	_	0	_	_	_	_
_	2	9	212	1334	1335	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	9	213	1336	1339	vor	vor	PP	APPR	_	_	vor	_	_	_	0	_	_	_	_
_	2	9	214	1340	1345	allem	alle	PR	PIS	_	dat|sg|neut	al-lem	_	_	_	0	_	_	_	_
_	2	9	215	1346	1349	die	der	ART	ART	_	nom|pl|neut	die	_	_	_	0	_	_	_	_
_	2	9	216	1350	1355	Bibel	Bibel	NP	NE	_	nom|pl|neut	Bi-bel	_	_	_	0	_	_	_	_
_	2	9	217	1355	1356	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	9	218	1357	1360	der	der	ART	ART	_	nom|sg|masc	der	_	_	_	0	_	_	_	_
_	2	9	219	1361	1367	Glaube	Glaube	NN	NN	_	nom|sg|masc	Glau-be	_	_	_	0	_	_	_	_
_	2	9	220	1368	1371	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	2	9	221	1372	1375	die	der	ART	ART	_	nom|sg|fem	die	_	_	_	0	_	_	_	_
_	2	9	222	1376	1381	Sorge	Sorge	NN	NN	_	nom|sg|fem	Sor-ge	_	_	_	0	_	_	_	_
_	2	9	223	1382	1384	um	um	PP	APPR	_	_	um	_	_	_	0	_	_	_	_
_	2	9	224	1385	1388	das	der	ART	ART	_	acc|sg|neut	das	_	_	_	0	_	_	_	_
_	2	9	225	1389	1399	materielle	materiell	ADJ	ADJA	_	acc|sg|neut|pos	ma-te-ri-el-le	_	_	_	0	_	_	_	_
_	2	9	226	1400	1409	„tägliche	„täglich	ADJ	ADJA	_	acc|sg|neut|pos	„täg-li-che	_	_	_	0	_	_	_	_
_	2	9	227	1410	1414	Brot	Brot	NN	NN	_	acc|sg|neut	Brot	_	_	_	0	_	_	_	_
_	2	9	228	1414	1415	“	“	V	VVFIN	_	pos	“	_	_	_	0	_	_	_	_
_	2	9	229	1416	1419	das	der	ART	ART	_	nom|sg|neut	das	_	_	_	0	_	_	_	_
_	2	9	230	1420	1428	Gespräch	Gespräch	NN	NN	_	nom|sg|neut	Ge-spräch	_	_	_	0	_	_	_	_
_	2	9	231	1429	1433	beim	bei	PP	APPRART	_	dat|sg|masc	beim	_	_	_	0	_	_	_	_
_	2	9	232	1434	1439	Essen	essen	NN	NN	_	_	Es-sen	_	_	_	0	_	_	_	_
_	2	9	233	1439	1440	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	3	10	234	1443	1445	==	==	O	XY	_	_	==	_	_	_	0	_	_	_	_
_	3	10	235	1445	1446	=	--	O	XY	_	_	=	_	_	_	0	_	_	_	_
_	3	10	236	1447	1453	Schule	Schule	NN	NN	_	nom|sg|fem	Schu-le	_	_	_	0	_	_	_	_
_	3	10	237	1454	1456	==	==	O	XY	_	nom|sg|fem	==	_	_	_	0	_	_	_	_
_	3	10	238	1456	1457	=	--	O	XY	_	_	=	_	_	_	0	_	_	_	_
_	3	10	239	1458	1466	Lessings	Lessing	NP	NE	_	gen|sg|*	Les-sings	_	_	B-LOC	0	_	_	_	_
