SectionId	ParagraphId	SentenceId	TokenId	Begin	End	Token	Lemma	CPOS	POS	Chunk	Morphology	Hyphenation	DependencyHead	DependencyRelation	NamedEntity	QuoteMarker	CoreferenceChainIds	SyntaxTree	Predicate	SemanticArgumentIndex
_	0	0	21	109	114	Greif	Greif	NP	NE	_	nom|sg|masc	Greif	_	_	I-PER	0	_	_	_	_
_	0	0	22	114	115	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	0	0	23	116	119	war	sein	V	VAFIN	_	sg|3|past|ind	war	_	_	_	0	_	_	_	_
_	0	0	24	120	123	ein	ein	ART	ART	_	nom|sg|masc	ein	_	_	_	0	_	_	_	_
_	0	0	25	124	133	deutscher	deutsch	ADJ	ADJA	_	nom|sg|masc|pos	deut-scher	_	_	B-MISC	0	_	_	_	_
_	0	0	26	134	141	Dichter	Dichter	NN	NN	_	nom|sg|masc	Dich-ter	_	_	_	0	_	_	_	_
_	0	0	27	142	145	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	0	0	28	146	156	Dramatiker	Dramatiker	NN	NN	_	nom|sg|masc	Dra-ma-ti-ker	_	_	_	0	_	_	_	_
_	0	0	29	157	160	des	der	ART	ART	_	gen|sg|masc	des	_	_	_	0	_	_	_	_
_	0	0	30	161	167	Barock	Barock	NN	NN	_	gen|sg|masc	Ba-rock	_	_	_	0	_	_	_	_
_	0	0	31	167	168	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	0	1	32	169	172	Mit	mit	PP	APPR	_	_	Mit	_	_	_	0	_	_	_	_
_	0	1	33	173	179	seinen	sein	PR	PPOSAT	_	dat|pl|neut	sei-nen	_	_	_	0	_	_	_	_
_	0	1	34	180	196	sprachgewaltigen	sprachgewaltig	ADJ	ADJA	_	dat|pl|neut|pos	sprach-ge-wal-ti-gen	_	_	_	0	_	_	_	_
_	0	1	35	197	205	Sonetten	Sonette	NN	NN	_	dat|pl|neut	So-net-ten	_	_	_	0	_	_	_	_
_	0	1	36	205	206	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	0	1	37	207	213	welche	welcher	PR	PWAT	_	nom|pl|neut	wel-che	_	_	_	0	_	_	_	_
_	0	1	38	214	218	„das	„der	NP	NE	_	acc|sg|neut	„das	_	_	_	0	_	_	_	_
_	0	1	39	219	225	Leiden	leiden	NP	NE	_	acc|sg|neut	Lei-den	_	_	_	0	_	_	_	_
_	0	1	40	225	226	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	0	1	41	227	242	Gebrechlichkeit	Gebrechlichkeit	NN	NN	_	acc|sg|fem	Ge-brech-lich-keit	_	_	_	0	_	_	_	_
_	0	1	42	243	246	des	der	ART	ART	_	gen|sg|neut	des	_	_	_	0	_	_	_	_
_	0	1	43	247	253	Lebens	Leben	NN	NN	_	gen|sg|neut	Le-bens	_	_	_	0	_	_	_	_
_	0	1	44	254	257	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	0	1	45	258	261	der	der	ART	ART	_	dat|sg|fem	der	_	_	_	0	_	_	_	_
_	0	1	46	262	267	Welt“	Welt“	NN	NN	_	dat|sg|fem	Welt“	_	_	B-LOC	0	_	_	_	_
_	0	1	47	268	278	beinhalten	beinhalten	V	VVFIN	_	_	be-inhal-ten	_	_	_	0	_	_	_	_
_	0	1	48	278	279	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	0	1	49	280	284	gilt	gelten	V	VVFIN	_	sg|3|pres|ind	gilt	_	_	_	0	_	_	_	_
_	0	1	50	285	293	Gryphius	Gryphius	NP	NE	_	_	Gry-phi-us	_	_	B-PER	0	_	_	_	_
_	0	1	51	294	297	als	als	PP	APPR	_	_	als	_	_	_	0	_	_	_	_
_	0	1	52	298	303	einer	einer	PR	PIS	_	nom|sg|masc	ei-ner	_	_	_	0	_	_	_	_
_	0	1	53	304	307	der	der	ART	ART	_	gen|pl|masc	der	_	_	_	0	_	_	_	_
_	0	1	54	308	321	bedeutendsten	bedeutend	ADJ	ADJA	_	gen|pl|masc|sup	be-deu-tends-ten	_	_	_	0	_	_	_	_
_	0	1	55	322	329	Lyriker	Lyriker	NN	NN	_	gen|pl|masc	Ly-ri-ker	_	_	_	0	_	_	_	_
_	0	1	56	330	333	des	der	ART	ART	_	gen|sg|masc	des	_	_	_	0	_	_	_	_
_	0	1	57	334	343	deutschen	deutsch	ADJ	ADJA	_	gen|sg|masc|pos	deut-schen	_	_	B-MISC	0	_	_	_	_
_	0	1	58	344	350	Barock	Barock	NN	NN	_	gen|sg|masc	Ba-rock	_	_	_	0	_	_	_	_
_	0	1	59	350	351	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	1	2	60	354	356	==	==	PP	APPR	_	_	==	_	_	_	0	_	_	_	_
_	1	2	61	357	362	Leben	Leben	NN	NN	_	_	Le-ben	_	_	_	0	_	_	_	_
_	1	2	62	363	365	==	==	NP	NE	_	_	==	_	_	_	0	_	_	_	_
_	2	3	63	368	370	==	==	O	XY	_	_	==	_	_	_	0	_	_	_	_
_	2	3	64	370	371	=	--	O	XY	_	_	=	_	_	_	0	_	_	_	_
_	2	3	65	372	380	Herkunft	Herkunft	NN	NN	_	_	Her-kunft	_	_	_	0	_	_	_	_
_	2	3	66	381	384	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	2	3	67	385	395	Ausbildung	Ausbildung	NN	NN	_	nom|sg|fem	Aus-bil-dung	_	_	_	0	_	_	_	_
_	2	3	68	396	398	==	==	NP	NE	_	nom|sg|fem	==	_	_	_	0	_	_	_	_
_	2	3	69	398	399	=	--	O	XY	_	_	=	_	_	_	0	_	_	_	_
_	2	3	70	400	408	Gryphius	Gryphius	NP	NE	_	_	Gry-phi-us	_	_	B-PER	0	_	_	_	_
_	2	3	71	409	412	war	sein	V	VAFIN	_	sg|3|past|ind	war	_	_	_	0	_	_	_	_
_	2	3	72	413	416	der	der	ART	ART	_	nom|sg|masc	der	_	_	_	0	_	_	_	_
_	2	3	73	417	424	jüngste	jung	ADJ	ADJA	_	nom|sg|masc|sup	jüngs-te	_	_	_	0	_	_	_	_
_	2	3	74	425	429	Sohn	Sohn	NN	NN	_	nom|sg|masc	Sohn	_	_	_	0	_	_	_	_
_	2	3	75	430	433	des	der	ART	ART	_	gen|sg|masc	des	_	_	_	0	_	_	_	_
_	2	3	76	434	446	Archidiakons	Archidiakon	NN	NN	_	gen|sg|masc	Ar-ch-idia-kons	_	_	_	0	_	_	_	_
_	2	3	77	447	451	Paul	Paul	NP	NE	_	nom|sg|masc	Paul	_	_	B-PER	0	_	_	_	_
_	2	3	78	452	457	Greif	Greif	NP	NE	_	nom|sg|masc	Greif	_	_	I-PER	0	_	_	_	_
_	2	3	79	458	459	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	2	3	80	459	460	†	†	O	XY	_	_	†	_	_	_	0	_	_	_	_
_	2	3	81	461	465	1621	1621	CARD	CARD	_	_	1621	_	_	_	0	_	_	_	_
_	2	3	82	465	466	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	3	83	467	470	aus	aus	PP	APPR	_	_	aus	_	_	_	0	_	_	_	_
_	2	3	84	471	477	Glogau	Glogau	NP	NE	_	dat|sg|neut	Glo-gau	_	_	B-LOC	0	_	_	_	_
_	2	3	85	478	479	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	2	3	86	479	484	heute	heute	ADV	ADV	_	_	heu-te	_	_	_	0	_	_	_	_
_	2	3	87	485	491	Głogów	Głogów	NP	NE	_	*|*|neut	Gło-gów	_	_	_	0	_	_	_	_
_	2	3	88	491	492	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	3	89	493	498	Polen	Polen	NP	NE	_	nom|sg|neut	Po-len	_	_	B-LOC	0	_	_	_	_
_	2	3	90	498	499	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	3	91	499	500	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	4	92	501	505	Etwa	etwa	ADV	ADV	_	_	Et-wa	_	_	_	0	_	_	_	_
_	2	4	93	506	509	ein	ein	ART	ART	_	_	ein	_	_	_	0	_	_	_	_
_	2	4	94	510	514	Jahr	Jahr	NN	NN	_	_	Jahr	_	_	_	0	_	_	_	_
_	2	4	95	515	519	nach	nach	PP	APPR	_	_	nach	_	_	_	0	_	_	_	_
_	2	4	96	520	523	dem	der	ART	ART	_	dat|sg|masc	dem	_	_	_	0	_	_	_	_
_	2	4	97	524	528	Tode	Tod	NN	NN	_	dat|sg|masc	To-de	_	_	_	0	_	_	_	_
_	2	4	98	529	535	seines	sein	PR	PPOSAT	_	gen|sg|masc	sei-nes	_	_	_	0	_	_	_	_
_	2	4	99	536	542	Vaters	Vater	NN	NN	_	gen|sg|masc	Va-ters	_	_	_	0	_	_	_	_
_	2	4	100	543	553	heirateten	heiratet	V	VVFIN	_	pl|3|past|ind	hei-ra-te-ten	_	_	_	0	_	_	_	_
_	2	4	101	554	560	Mutter	Mutter	NN	NN	_	_	Mut-ter	_	_	_	0	_	_	_	_
_	2	4	102	561	565	Anna	Anna	NP	NE	_	nom|sg|fem	An-na	_	_	B-PER	0	_	_	_	_
_	2	4	103	566	569	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	2	4	104	570	577	Michael	Michael	NP	NE	_	nom|sg|masc	Mi-cha-el	_	_	B-PER	0	_	_	_	_
_	2	4	105	578	582	Eder	Eder	NP	NE	_	nom|sg|masc	Eder	_	_	I-PER	0	_	_	_	_
_	2	4	106	582	583	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	4	107	584	590	Lehrer	Lehrer	NN	NN	_	nom|sg|masc	Leh-rer	_	_	_	0	_	_	_	_
_	2	4	108	591	593	an	an	PP	APPR	_	_	an	_	_	_	0	_	_	_	_
_	2	4	109	594	597	der	der	ART	ART	_	dat|sg|fem	der	_	_	_	0	_	_	_	_
_	2	4	110	598	611	evangelischen	evangelisch	ADJ	ADJA	_	dat|sg|fem|pos	evan-ge-li-schen	_	_	_	0	_	_	_	_
_	2	4	111	612	620	Glogauer	Glogauer	ADJ	ADJA	_	dat|sg|fem	Glo-gau-er	_	_	B-ORG	0	_	_	_	_
_	2	4	112	621	632	Stadtschule	Stadtschule	NN	NN	_	sg|3|pres|subj	Stadt-schu-le	_	_	I-ORG	0	_	_	_	_
_	2	4	113	632	633	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	4	114	634	637	die	der	PR	PRELS	_	acc|sg|fem	die	_	_	_	0	_	_	_	_
_	2	4	115	638	642	auch	auch	ADV	ADV	_	_	auch	_	_	_	0	_	_	_	_
_	2	4	116	643	646	der	der	ART	ART	_	nom|sg|masc	der	_	_	_	0	_	_	_	_
_	2	4	117	647	652	junge	jung	ADJ	ADJA	_	nom|sg|masc|pos	jun-ge	_	_	_	0	_	_	_	_
_	2	4	118	653	661	Gryphius	Gryphius	NN	NN	_	nom|sg|masc	Gry-phi-us	_	_	B-PER	0	_	_	_	_
_	2	4	119	662	670	besuchte	besuchen	V	VVFIN	_	sg|3|past|ind	be-such-te	_	_	_	0	_	_	_	_
_	2	4	120	670	671	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	5	121	672	676	1625	1625	CARD	CARD	_	_	1625	_	_	_	0	_	_	_	_
_	2	5	122	677	683	entkam	entkommen	V	VVFIN	_	sg|3|past|ind	ent-kam	_	_	_	0	_	_	_	_
_	2	5	123	684	687	der	der	ART	ART	_	nom|sg|masc	der	_	_	_	0	_	_	_	_
_	2	5	124	688	699	neunjährige	neunjährig	ADJ	ADJA	_	nom|sg|masc|pos	neun-jäh-ri-ge	_	_	_	0	_	_	_	_
_	2	5	125	700	708	Gryphius	Gryphius	NN	NN	_	nom|sg|masc	Gry-phi-us	_	_	_	0	_	_	_	_
_	2	5	126	709	714	einem	ein	ART	ART	_	dat|sg|masc	ei-nem	_	_	_	0	_	_	_	_
_	2	5	127	715	729	Ertrinkungstod	Ertrinkungstod	NN	NN	_	dat|sg|masc	Er-trin-kungs-tod	_	_	_	0	_	_	_	_
_	2	5	128	729	730	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	6	129	731	735	Ende	Ende	NN	NN	_	*|sg|neut	En-de	_	_	_	0	_	_	_	_
_	2	6	130	736	743	Oktober	Oktober	NN	NN	_	*|sg|masc	Ok-to-ber	_	_	_	0	_	_	_	_
_	2	6	131	744	748	1628	1628	CARD	CARD	_	_	1628	_	_	_	0	_	_	_	_
_	2	6	132	748	749	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	6	133	750	754	kurz	kurz	ADJ	ADJD	_	pos	kurz	_	_	_	0	_	_	_	_
_	2	6	134	755	762	nachdem	nachdem	CONJ	KOUS	_	_	nach-dem	_	_	_	0	_	_	_	_
_	2	6	135	763	772	Gryphius’	Gryphius’	NP	NE	_	*|pl|fem	Gry-phi-us’	_	_	_	0	_	_	_	_
_	2	6	136	773	779	Mutter	Mutter	NN	NN	_	*|pl|fem	Mut-ter	_	_	_	0	_	_	_	_
_	2	6	137	780	782	an	an	PP	APPR	_	_	an	_	_	_	0	_	_	_	_
_	2	6	138	783	795	Schwindsucht	Schwindsucht	NN	NN	_	pos	Schwind-sucht	_	_	_	0	_	_	_	_
_	2	6	139	796	805	gestorben	sterben	V	VVPP	_	_	ge-stor-ben	_	_	_	0	_	_	_	_
_	2	6	140	806	809	war	sein	V	VAFIN	_	sg|3|past|ind	war	_	_	_	0	_	_	_	_
_	2	6	141	809	810	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	6	142	811	817	begann	beginnen	V	VVFIN	_	sg|3|past|ind	be-gann	_	_	_	0	_	_	_	_
_	2	6	143	818	821	der	der	ART	ART	_	nom|sg|masc	der	_	_	_	0	_	_	_	_
_	2	6	144	822	833	kaiserliche	kaiserlich	ADJ	ADJA	_	nom|sg|masc|pos	kai-ser-li-che	_	_	_	0	_	_	_	_
_	2	6	145	834	849	Landeshauptmann	Landeshauptmann	NN	NN	_	nom|sg|masc	Lan-des-haupt-mann	_	_	_	0	_	_	_	_
_	2	6	146	850	853	mit	mit	PP	APPR	_	_	mit	_	_	_	0	_	_	_	_
_	2	6	147	854	857	der	der	ART	ART	_	dat|sg|fem	der	_	_	_	0	_	_	_	_
_	2	6	148	858	880	Zwangsrekatholisierung	Zwangsrekatholisierung	NN	NN	_	dat|sg|fem	Zwangs-re-ka-tho-li-sie-rung	_	_	_	0	_	_	_	_
_	2	6	149	881	888	Glogaus	Glogaus	NP	NE	_	_	Glo-g-aus	_	_	B-LOC	0	_	_	_	_
_	2	6	150	888	889	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	7	151	890	898	Hunderte	Hundert	NN	NN	_	nom|pl|neut	Hun-der-te	_	_	_	0	_	_	_	_
_	2	7	152	899	902	von	von	PP	APPR	_	_	von	_	_	_	0	_	_	_	_
_	2	7	153	903	915	Protestanten	Protestant	NN	NN	_	dat|pl|masc	Pro-tes-tan-ten	_	_	_	0	_	_	_	_
_	2	7	154	915	916	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	7	155	917	925	darunter	darunter	ADV	PROAV	_	_	dar-un-ter	_	_	_	0	_	_	_	_
_	2	7	156	926	930	auch	auch	ADV	ADV	_	_	auch	_	_	_	0	_	_	_	_
_	2	7	157	931	940	Gryphius’	Gryphius’	NP	NE	_	nom|*|*	Gry-phi-us’	_	_	B-PER	0	_	_	_	_
_	2	7	158	941	951	Stiefvater	Stiefvater	NP	NE	_	*|*|*|pos	Stief-va-ter	_	_	I-PER	0	_	_	_	_
_	2	7	159	952	956	Eder	Eder	NP	NE	_	gen|pl|*	Eder	_	_	I-PER	0	_	_	_	_
_	2	7	160	956	957	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	7	161	958	964	wurden	werden	V	VAFIN	_	pl|3|past|ind	wur-den	_	_	_	0	_	_	_	_
_	2	7	162	965	975	vertrieben	vertreiben	V	VVPP	_	_	ver-trie-ben	_	_	_	0	_	_	_	_
_	2	7	163	975	976	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	8	164	977	985	Gryphius	Gryphius	NP	NE	_	_	Gry-phi-us	_	_	B-PER	0	_	_	_	_
_	2	8	165	986	992	musste	mussen	V	VVFIN	_	sg|3|past|ind	muss-te	_	_	_	0	_	_	_	_
_	2	8	166	992	993	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	8	167	994	997	wie	wie	CONJ	KOKOM	_	_	wie	_	_	_	0	_	_	_	_
_	2	8	168	998	1002	alle	aller	PR	PIAT	_	nom|pl|*	al-le	_	_	_	0	_	_	_	_
_	2	8	169	1003	1009	Knaben	Knabe	NN	NN	_	pl|3|pres|ind	Kna-ben	_	_	_	0	_	_	_	_
_	2	8	170	1010	1015	unter	unter	PP	APPR	_	_	un-ter	_	_	_	0	_	_	_	_
_	2	8	171	1016	1018	15	15	CARD	CARD	_	_	15	_	_	_	0	_	_	_	_
_	2	8	172	1019	1025	Jahren	Jahr	NN	NN	_	dat|pl|neut	Jah-ren	_	_	_	0	_	_	_	_
_	2	8	173	1025	1026	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	8	174	1027	1035	zunächst	zunächst	ADV	ADV	_	_	zu-nächst	_	_	_	0	_	_	_	_
_	2	8	175	1036	1038	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	8	176	1039	1042	der	der	ART	ART	_	dat|sg|fem	der	_	_	_	0	_	_	_	_
_	2	8	177	1043	1048	Stadt	Stadt	NN	NN	_	dat|sg|fem	Stadt	_	_	_	0	_	_	_	_
_	2	8	178	1049	1056	bleiben	bleiben	V	VVINF	_	_	blei-ben	_	_	_	0	_	_	_	_
_	2	8	179	1056	1057	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	8	180	1058	1064	konnte	können	V	VMFIN	_	sg|3|past|ind	konn-te	_	_	_	0	_	_	_	_
_	2	8	181	1065	1071	jedoch	jedoch	ADV	ADV	_	_	je-doch	_	_	_	0	_	_	_	_
_	2	8	182	1072	1076	Ende	Ende	NN	NN	_	*|sg|neut	En-de	_	_	_	0	_	_	_	_
_	2	8	183	1077	1080	des	der	ART	ART	_	gen|sg|neut	des	_	_	_	0	_	_	_	_
_	2	8	184	1081	1087	Jahres	Jahr	NN	NN	_	gen|sg|neut	Jah-res	_	_	_	0	_	_	_	_
_	2	8	185	1088	1094	seinem	sein	PR	PPOSAT	_	dat|sg|masc	sei-nem	_	_	_	0	_	_	_	_
_	2	8	186	1095	1105	Stiefvater	Stiefvater	NN	NN	_	comp	Stief-va-ter	_	_	_	0	_	_	_	_
_	2	8	187	1106	1110	nach	nach	PP	APPR	_	_	nach	_	_	_	0	_	_	_	_
_	2	8	188	1111	1119	Driebitz	Driebitz	NP	NE	_	dat|sg|neut	Drie-bitz	_	_	B-LOC	0	_	_	_	_
_	2	8	189	1120	1126	folgen	folgen	V	VVINF	_	_	fol-gen	_	_	_	0	_	_	_	_
_	2	8	190	1126	1127	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	8	191	1128	1133	einem	ein	ART	ART	_	dat|sg|neut	ei-nem	_	_	_	0	_	_	_	_
_	2	8	192	1134	1141	kleinen	klein	ADJ	ADJA	_	dat|sg|neut|pos	klei-nen	_	_	_	0	_	_	_	_
_	2	8	193	1142	1146	Dorf	Dorf	NN	NN	_	dat|sg|neut	Dorf	_	_	_	0	_	_	_	_
_	2	8	194	1147	1150	auf	auf	PP	APPR	_	_	auf	_	_	_	0	_	_	_	_
_	2	8	195	1151	1161	polnischem	polnisch	ADJ	ADJA	_	dat|sg|neut|pos	pol-ni-schem	_	_	_	0	_	_	_	_
_	2	8	196	1162	1168	Gebiet	Gebiet	NN	NN	_	dat|sg|neut	Ge-biet	_	_	_	0	_	_	_	_
_	2	8	197	1168	1169	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	9	198	1170	1172	In	in	PP	APPR	_	_	In	_	_	_	0	_	_	_	_
_	2	9	199	1173	1176	den	der	ART	ART	_	dat|pl|neut	den	_	_	_	0	_	_	_	_
_	2	9	200	1177	1186	folgenden	folgend	ADJ	ADJA	_	dat|pl|neut	fol-gen-den	_	_	_	0	_	_	_	_
_	2	9	201	1187	1198	dreieinhalb	dreieinhalb	CARD	CARD	_	_	drei-ein-halb	_	_	_	0	_	_	_	_
_	2	9	202	1199	1205	Jahren	Jahr	NN	NN	_	dat|pl|neut	Jah-ren	_	_	_	0	_	_	_	_
_	2	9	203	1206	1215	versuchte	versuchen	V	VVFIN	_	sg|3|past|ind	ver-such-te	_	_	_	0	_	_	_	_
_	2	9	204	1216	1224	Gryphius	Gryphius	NP	NE	_	nom|sg|*	Gry-phi-us	_	_	B-PER	0	_	_	_	_
_	2	9	205	1225	1235	vergeblich	vergeblich	ADJ	ADJD	_	pos	ver-geb-lich	_	_	_	0	_	_	_	_
_	2	9	206	1235	1236	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	9	207	1237	1239	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	9	208	1240	1247	Görlitz	Görlitz	NP	NE	_	dat|sg|neut	Gör-litz	_	_	B-LOC	0	_	_	_	_
_	2	9	209	1248	1251	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	2	9	210	1252	1258	Glogau	Glogau	NP	NE	_	dat|sg|neut	Glo-gau	_	_	B-LOC	0	_	_	_	_
_	2	9	211	1259	1265	wieder	wieder	ADV	ADV	_	_	wie-der	_	_	_	0	_	_	_	_
_	2	9	212	1266	1270	eine	ein	ART	ART	_	acc|sg|fem	ei-ne	_	_	_	0	_	_	_	_
_	2	9	213	1271	1277	Schule	Schule	NN	NN	_	acc|sg|fem	Schu-le	_	_	_	0	_	_	_	_
_	2	9	214	1278	1280	zu	zu	O	PTKZU	_	_	zu	_	_	_	0	_	_	_	_
_	2	9	215	1281	1289	besuchen	besuchen	V	VVINF	_	_	be-su-chen	_	_	_	0	_	_	_	_
_	2	9	216	1289	1290	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	10	217	1291	1295	Erst	erst	ADV	ADV	_	_	Erst	_	_	_	0	_	_	_	_
_	2	10	218	1296	1298	im	in	PP	APPRART	_	dat|sg|masc	im	_	_	_	0	_	_	_	_
_	2	10	219	1299	1305	Sommer	Sommer	NN	NN	_	dat|sg|masc	Som-mer	_	_	_	0	_	_	_	_
_	2	10	220	1306	1310	1632	1632	CARD	CARD	_	_	1632	_	_	_	0	_	_	_	_
_	2	10	221	1311	1317	konnte	können	V	VMFIN	_	sg|3|past|ind	konn-te	_	_	_	0	_	_	_	_
_	2	10	222	1318	1320	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	10	223	1321	1325	sein	sein	PR	PPOSAT	_	acc|sg|neut	sein	_	_	_	0	_	_	_	_
_	2	10	224	1326	1331	Leben	Leben	NN	NN	_	acc|sg|neut	Le-ben	_	_	_	0	_	_	_	_
_	2	10	225	1332	1334	im	in	PP	APPRART	_	dat|sg|masc	im	_	_	_	0	_	_	_	_
_	2	10	226	1335	1345	polnischen	polnisch	ADJ	ADJA	_	dat|sg|masc|pos	pol-ni-schen	_	_	B-MISC	0	_	_	_	_
_	2	10	227	1346	1355	Fraustadt	Fraustadt	NN	NN	_	dat|sg|masc	Frau-stadt	_	_	_	0	_	_	_	_
_	2	10	228	1356	1357	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	2	10	229	1357	1362	heute	heute	ADV	ADV	_	_	heu-te	_	_	_	0	_	_	_	_
_	2	10	230	1363	1370	Wschowa	Wschowa	NP	NE	_	sg|2|imp	Wschowa	_	_	_	0	_	_	_	_
_	2	10	231	1370	1371	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	10	232	1372	1384	einigermaßen	einigermaßen	ADV	ADV	_	_	ei-ni-ger-ma-ßen	_	_	_	0	_	_	_	_
_	2	10	233	1385	1393	geregelt	regeln	V	VVPP	_	_	ge-re-gelt	_	_	_	0	_	_	_	_
_	2	10	234	1394	1404	fortsetzen	fortsetzen	V	VVINF	_	_	fort-set-zen	_	_	_	0	_	_	_	_
_	2	10	235	1404	1405	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	11	236	1406	1411	Polen	Polen	NP	NE	_	_	Po-len	_	_	B-LOC	0	_	_	_	_
_	2	11	237	1412	1415	war	sein	V	VAFIN	_	sg|3|past|ind	war	_	_	_	0	_	_	_	_
_	2	11	238	1416	1424	religiös	religiös	O	FM	_	nom|sg|neut|3	re-li-gi-ös	_	_	_	0	_	_	_	_
_	2	11	239	1425	1435	toleranter	tolerant	ADJ	ADJD	_	comp	to-le-ran-ter	_	_	_	0	_	_	_	_
