SectionId	ParagraphId	SentenceId	TokenId	Begin	End	Token	Lemma	CPOS	POS	Chunk	Morphology	Hyphenation	DependencyHead	DependencyRelation	NamedEntity	QuoteMarker	CoreferenceChainIds	SyntaxTree	Predicate	SemanticArgumentIndex
_	1	3	67	385	388	für	für	PP	APPR	_	_	für	_	_	_	0	_	_	_	_
_	1	3	68	389	393	fünf	fünf	CARD	CARD	_	_	fünf	_	_	_	0	_	_	_	_
_	1	3	69	394	399	Jahre	Jahr	NN	NN	_	acc|pl|neut	Jah-re	_	_	_	0	_	_	_	_
_	1	3	70	400	403	auf	auf	PP	APPR	_	_	auf	_	_	_	0	_	_	_	_
_	1	3	71	404	421	Gesellenwanderung	Gesellenwanderung	NN	NN	_	acc|sg|fem	Ge-sel-len-wan-de-rung	_	_	_	0	_	_	_	_
_	1	3	72	421	422	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	4	73	424	431	Während	während	PP	APPR	_	_	Wäh-rend	_	_	_	0	_	_	_	_
_	2	4	74	432	438	dieser	dieser	PR	PDAT	_	nom|sg|masc	die-ser	_	_	_	0	_	_	_	_
_	2	4	75	439	443	Zeit	Zeit	NN	NN	_	nom|sg|masc	Zeit	_	_	_	0	_	_	_	_
_	2	4	76	444	450	diente	dienen	V	VVFIN	_	sg|3|past|ind	dien-te	_	_	_	0	_	_	_	_
_	2	4	77	451	453	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	4	78	454	467	vorübergehend	vorübergehend	ADJ	ADJD	_	pos	vor-über-ge-hend	_	_	_	0	_	_	_	_
_	2	4	79	468	470	am	an	PP	APPRART	_	dat|sg|masc	am	_	_	_	0	_	_	_	_
_	2	4	80	471	474	Hof	Hof	NN	NN	_	dat|sg|masc	Hof	_	_	_	0	_	_	_	_
_	2	4	81	475	481	Kaiser	Kaiser	NN	NN	_	nom|sg|masc	Kai-ser	_	_	_	0	_	_	_	_
_	2	4	82	482	493	Maximilians	Maximilian	NP	NE	_	gen|sg|masc	Ma-xi-mi-li-ans	_	_	B-PER	0	_	_	_	_
_	2	4	83	494	496	I.	I.	NP	NE	_	_	I.	_	_	I-PER	0	_	_	_	_
_	2	4	84	497	499	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	4	85	500	509	Innsbruck	Innsbruck	NP	NE	_	dat|sg|masc	Inns-bruck	_	_	_	0	_	_	_	_
_	2	4	86	510	513	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	2	4	87	514	518	soll	sollen	V	VMFIN	_	sg|3|pres|ind	soll	_	_	_	0	_	_	_	_
_	2	4	88	519	523	sich	sich	PR	PRF	_	acc|sg|3	sich	_	_	_	0	_	_	_	_
_	2	4	89	524	528	dort	dort	ADV	ADV	_	_	dort	_	_	_	0	_	_	_	_
_	2	4	90	529	532	zum	zu	PP	APPRART	_	dat|sg|neut	zum	_	_	_	0	_	_	_	_
_	2	4	91	533	540	Studium	Studium	NN	NN	_	dat|sg|neut	Stu-di-um	_	_	_	0	_	_	_	_
_	2	4	92	541	544	des	der	ART	ART	_	gen|sg|masc	des	_	_	_	0	_	_	_	_
_	2	4	93	545	557	Meistersangs	Meistersang	NN	NN	_	gen|sg|masc	Meis-tersangs	_	_	_	0	_	_	_	_
_	2	4	94	558	570	entschlossen	entschließen	V	VVPP	_	_	ent-schlos-sen	_	_	_	0	_	_	_	_
_	2	4	95	571	576	haben	haben	V	VAFIN	_	pl|3|pres|ind	ha-ben	_	_	_	0	_	_	_	_
_	2	4	96	576	577	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	5	97	578	587	Daraufhin	daraufhin	ADV	PROAV	_	_	Dar-auf-hin	_	_	_	0	_	_	_	_
_	2	5	98	588	594	begann	beginnen	V	VVFIN	_	sg|3|past|ind	be-gann	_	_	_	0	_	_	_	_
_	2	5	99	595	597	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	5	100	598	600	im	in	PP	APPRART	_	dat|sg|neut	im	_	_	_	0	_	_	_	_
_	2	5	101	601	607	selben	selber	ADJ	ADJA	_	dat|sg|neut|pos	sel-ben	_	_	_	0	_	_	_	_
_	2	5	102	608	612	Jahr	Jahr	NN	NN	_	dat|sg|neut	Jahr	_	_	_	0	_	_	_	_
_	2	5	103	613	623	Unterricht	Unterricht	NN	NN	_	nom|sg|neut	Un-ter-richt	_	_	_	0	_	_	_	_
_	2	5	104	624	627	bei	bei	PP	APPR	_	_	bei	_	_	_	0	_	_	_	_
_	2	5	105	628	635	Meister	Meister	NN	NN	_	*|*|*	Meis-ter	_	_	_	0	_	_	_	_
_	2	5	106	636	644	Lienhard	Lienhard	NP	NE	_	*|*|*	Li-en-hard	_	_	B-PER	0	_	_	_	_
_	2	5	107	645	655	Nunnenbeck	Nunnenbeck	NP	NE	_	nom|sg|*	Nun-nen-beck	_	_	I-PER	0	_	_	_	_
_	2	5	108	656	658	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	5	109	659	666	München	München	NP	NE	_	dat|sg|neut	Mün-chen	_	_	B-LOC	0	_	_	_	_
_	2	5	110	667	669	zu	zu	O	PTKZU	_	_	zu	_	_	_	0	_	_	_	_
_	2	5	111	670	676	nehmen	nehmen	V	VVINF	_	_	neh-men	_	_	_	0	_	_	_	_
_	2	5	112	676	677	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	6	113	678	682	1516	1516	CARD	CARD	_	_	1516	_	_	_	0	_	_	_	_
_	2	6	114	683	687	ließ	lassen	V	VVFIN	_	sg|3|past|ind	ließ	_	_	_	0	_	_	_	_
_	2	6	115	688	692	sich	sich	PR	PRF	_	acc|sg|3	sich	_	_	_	0	_	_	_	_
_	2	6	116	693	698	Sachs	Sachs	NP	NE	_	nom|sg|masc	Sachs	_	_	B-PER	0	_	_	_	_
_	2	6	117	699	703	dann	dann	ADV	ADV	_	_	dann	_	_	_	0	_	_	_	_
_	2	6	118	704	713	endgültig	endgültig	ADJ	ADJD	_	pos	end-gül-tig	_	_	_	0	_	_	_	_
_	2	6	119	714	716	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	6	120	717	725	Nürnberg	Nürnberg	NP	NE	_	dat|sg|neut	Nürn-berg	_	_	B-LOC	0	_	_	_	_
_	2	6	121	726	732	nieder	nieder	V	PTKVZ	_	_	nie-der	_	_	_	0	_	_	_	_
_	2	6	122	732	733	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	6	123	734	739	wurde	werden	V	VAFIN	_	sg|3|past|ind	wur-de	_	_	_	0	_	_	_	_
_	2	6	124	740	744	1520	1520	CARD	CARD	_	_	1520	_	_	_	0	_	_	_	_
_	2	6	125	745	763	Schuhmachermeister	Schuhmachermeister	NN	NN	_	nom|sg|masc	Schuh-ma-cher-meis-ter	_	_	_	0	_	_	_	_
_	2	6	126	763	764	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	6	127	765	772	aktives	aktiv	ADJ	ADJA	_	nom|sg|neut|pos	ak-ti-ves	_	_	_	0	_	_	_	_
_	2	6	128	773	786	Zunftmitglied	Zunftmitglied	NN	NN	_	nom|sg|neut	Zunft-mit-glied	_	_	_	0	_	_	_	_
_	2	6	129	787	790	der	der	ART	ART	_	nom|sg|masc	der	_	_	_	0	_	_	_	_
_	2	6	130	791	804	Meistersinger	Meistersinger	NN	NN	_	nom|sg|masc	Meis-ter-sin-ger	_	_	_	0	_	_	_	_
_	2	6	131	805	808	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	2	6	132	809	818	zeitweise	zeitweise	ADV	ADV	_	_	zeit-wei-se	_	_	_	0	_	_	_	_
_	2	6	133	819	824	deren	der	PR	PDS	_	gen|sg|fem	de-ren	_	_	_	0	_	_	_	_
_	2	6	134	825	837	Vorsitzender	vorsitzend	NN	NN	_	nom|sg|masc|pos	Vor-sit-zen-der	_	_	_	0	_	_	_	_
_	2	6	135	838	839	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	2	6	136	839	841	um	um	PP	APPR	_	_	um	_	_	_	0	_	_	_	_
_	2	6	137	842	846	1555	1555	CARD	CARD	_	_	1555	_	_	_	0	_	_	_	_
_	2	6	138	846	847	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	6	139	847	848	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	7	140	849	851	Am	an	PP	APPRART	_	_	Am	_	_	_	0	_	_	_	_
_	2	7	141	852	854	1.	1.	ADJ	ADJA	_	dat|sg|masc|pos	1.	_	_	_	0	_	_	_	_
_	2	7	142	855	864	September	September	NN	NN	_	dat|sg|masc	Sep-tem-ber	_	_	_	0	_	_	_	_
_	2	7	143	865	869	1519	1519	CARD	CARD	_	_	1519	_	_	_	0	_	_	_	_
_	2	7	144	870	879	heiratete	heiraten	V	VVFIN	_	sg|3|past|ind	hei-ra-te-te	_	_	_	0	_	_	_	_
_	2	7	145	880	882	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	7	146	883	892	Kunigunde	Kunigund	NN	NN	_	sg|3|pres|subj	Ku-ni-gun-de	_	_	B-PER	0	_	_	_	_
_	2	7	147	893	901	Creutzer	Creutzer	NN	NN	_	*|*|*|pos	Creut-zer	_	_	I-PER	0	_	_	_	_
_	2	7	148	902	903	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	2	7	149	903	904	*	--	O	XY	_	_	*	_	_	_	0	_	_	_	_
_	2	7	150	905	909	1502	1502	CARD	CARD	_	_	1502	_	_	_	0	_	_	_	_
_	2	7	151	909	910	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	7	152	910	911	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	8	153	912	915	Aus	aus	PP	APPR	_	_	Aus	_	_	_	0	_	_	_	_
_	2	8	154	916	919	der	der	ART	ART	_	dat|sg|fem	der	_	_	_	0	_	_	_	_
_	2	8	155	920	923	Ehe	Ehe	NN	NN	_	dat|sg|fem	Ehe	_	_	_	0	_	_	_	_
_	2	8	156	924	930	gingen	gehen	V	VVFIN	_	pl|3|past|ind	gin-gen	_	_	_	0	_	_	_	_
_	2	8	157	931	937	sieben	sieben	CARD	CARD	_	_	sie-ben	_	_	_	0	_	_	_	_
_	2	8	158	938	944	Kinder	Kind	NN	NN	_	nom|pl|neut	Kin-der	_	_	_	0	_	_	_	_
_	2	8	159	945	951	hervor	hervor	V	PTKVZ	_	_	her-vor	_	_	_	0	_	_	_	_
_	2	8	160	951	952	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	8	161	953	956	die	der	PR	PRELS	_	acc|pl|*	die	_	_	_	0	_	_	_	_
_	2	8	162	957	959	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	8	163	960	966	jedoch	jedoch	ADV	ADV	_	_	je-doch	_	_	_	0	_	_	_	_
_	2	8	164	967	971	alle	aller	PR	PIS	_	acc|pl|*	al-le	_	_	_	0	_	_	_	_
_	2	8	165	972	981	überlebte	überleben	V	VVFIN	_	acc|pl|*	über-leb-te	_	_	_	0	_	_	_	_
_	2	8	166	981	982	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	9	167	983	990	Nachdem	nachdem	CONJ	KOUS	_	_	Nach-dem	_	_	_	0	_	_	_	_
_	2	9	168	991	1000	Kunigunde	Kunigunde	NN	NN	_	nom|pl|masc	Ku-ni-gun-de	_	_	_	0	_	_	_	_
_	2	9	169	1001	1005	1560	1560	CARD	CARD	_	_	1560	_	_	_	0	_	_	_	_
_	2	9	170	1006	1015	gestorben	sterben	V	VVPP	_	_	ge-stor-ben	_	_	_	0	_	_	_	_
_	2	9	171	1016	1019	war	sein	V	VAFIN	_	sg|3|past|ind	war	_	_	_	0	_	_	_	_
_	2	9	172	1019	1020	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	9	173	1021	1030	heiratete	heiraten	V	VVFIN	_	sg|3|past|ind	hei-ra-te-te	_	_	_	0	_	_	_	_
_	2	9	174	1031	1033	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	9	175	1034	1036	am	an	PP	APPRART	_	dat|sg|masc	am	_	_	_	0	_	_	_	_
_	2	9	176	1037	1039	2.	2.	ADJ	ADJA	_	dat|sg|masc|pos	2.	_	_	_	0	_	_	_	_
_	2	9	177	1040	1049	September	September	NN	NN	_	dat|sg|masc	Sep-tem-ber	_	_	_	0	_	_	_	_
_	2	9	178	1050	1054	1561	1561	CARD	CARD	_	_	1561	_	_	_	0	_	_	_	_
_	2	9	179	1055	1058	die	der	ART	ART	_	nom|sg|fem	die	_	_	_	0	_	_	_	_
_	2	9	180	1059	1064	junge	jung	ADJ	ADJA	_	nom|sg|fem|pos	jun-ge	_	_	_	0	_	_	_	_
_	2	9	181	1065	1070	Witwe	Witwe	NN	NN	_	nom|sg|fem	Wit-we	_	_	_	0	_	_	_	_
_	2	9	182	1071	1078	Barbara	Barbara	NP	NE	_	nom|sg|fem	Bar-ba-ra	_	_	B-PER	0	_	_	_	_
_	2	9	183	1079	1087	Harscher	Harscher	NP	NE	_	nom|sg|fem	Har-scher	_	_	I-PER	0	_	_	_	_
_	2	9	184	1087	1088	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	10	185	1089	1094	Schon	schon	ADV	ADV	_	_	Schon	_	_	_	0	_	_	_	_
_	2	10	186	1095	1099	früh	früh	ADJ	ADJD	_	pos	früh	_	_	_	0	_	_	_	_
_	2	10	187	1100	1107	stellte	stellen	V	VVFIN	_	sg|3|past|ind	stell-te	_	_	_	0	_	_	_	_
_	2	10	188	1108	1112	sich	sich	PR	PRF	_	acc|sg|3	sich	_	_	_	0	_	_	_	_
_	2	10	189	1113	1118	Sachs	Sachs	NP	NE	_	pos	Sachs	_	_	B-PER	0	_	_	_	_
_	2	10	190	1119	1122	auf	auf	PP	APPR	_	_	auf	_	_	_	0	_	_	_	_
_	2	10	191	1123	1126	die	der	ART	ART	_	acc|sg|fem	die	_	_	_	0	_	_	_	_
_	2	10	192	1127	1132	Seite	Seite	NN	NN	_	acc|sg|fem	Sei-te	_	_	_	0	_	_	_	_
_	2	10	193	1133	1136	der	der	ART	ART	_	gen|pl|*	der	_	_	_	0	_	_	_	_
_	2	10	194	1137	1148	Reformation	Reformation	NN	NN	_	gen|pl|*	Re-for-ma-ti-on	_	_	_	0	_	_	_	_
_	2	10	195	1149	1152	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	2	10	196	1153	1164	verbreitete	verbreiten	V	VVFIN	_	sg|3|past|ind	ver-brei-te-te	_	_	_	0	_	_	_	_
_	2	10	197	1165	1168	die	der	ART	ART	_	nom|sg|fem	die	_	_	_	0	_	_	_	_
_	2	10	198	1169	1174	Lehre	Lehre	NN	NN	_	nom|sg|fem	Leh-re	_	_	_	0	_	_	_	_
_	2	10	199	1175	1181	Martin	Martin	NP	NE	_	nom|sg|masc	Mar-tin	_	_	B-PER	0	_	_	_	_
_	2	10	200	1182	1189	Luthers	Luther	NP	NE	_	gen|sg|masc	Lu-thers	_	_	I-PER	0	_	_	_	_
_	2	10	201	1189	1190	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	10	202	1191	1194	zum	zu	PP	APPRART	_	dat|sg|neut	zum	_	_	_	0	_	_	_	_
_	2	10	203	1195	1203	Beispiel	Beispiel	NN	NN	_	dat|sg|neut	Bei-spiel	_	_	_	0	_	_	_	_
_	2	10	204	1204	1207	mit	mit	PP	APPR	_	_	mit	_	_	_	0	_	_	_	_
_	2	10	205	1208	1214	seinem	sein	PR	PPOSAT	_	dat|sg|masc	sei-nem	_	_	_	0	_	_	_	_
_	2	10	206	1215	1222	Gedicht	Gedicht	NN	NN	_	dat|sg|masc	Ge-dicht	_	_	_	0	_	_	_	_
_	2	10	207	1223	1226	Die	der	ART	ART	_	nom|sg|fem	Die	_	_	_	0	_	_	_	_
_	2	10	208	1227	1241	Wittenbergisch	wittenbergisch	NN	NN	_	*|*|*	Wit-ten-ber-gisch	_	_	B-MISC	0	_	_	_	_
_	2	10	209	1242	1252	Nachtigall	Nachtigall	NN	NN	_	nom|sg|*	Nach-ti-gall	_	_	_	0	_	_	_	_
_	2	10	210	1253	1254	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	2	10	211	1254	1258	1523	1523	CARD	CARD	_	_	1523	_	_	_	0	_	_	_	_
_	2	10	212	1258	1259	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	10	213	1259	1260	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	10	214	1261	1266	einer	ein	ART	ART	_	dat|sg|fem	ei-ner	_	_	_	0	_	_	_	_
_	2	10	215	1267	1281	volkstümlichen	volkstümlich	ADJ	ADJA	_	dat|sg|fem|pos	volks-tüm-li-chen	_	_	_	0	_	_	_	_
_	2	10	216	1282	1293	Darstellung	Darstellung	NN	NN	_	dat|sg|fem	Dar-stel-lung	_	_	_	0	_	_	_	_
_	2	10	217	1294	1297	der	der	ART	ART	_	gen|pl|fem	der	_	_	_	0	_	_	_	_
_	2	10	218	1298	1304	Lehren	Lehr	NN	NN	_	gen|pl|fem	Leh-ren	_	_	_	0	_	_	_	_
_	2	10	219	1305	1312	Luthers	Luther	NP	NE	_	gen|sg|masc	Lu-thers	_	_	B-LOC	0	_	_	_	_
_	2	10	220	1312	1313	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	10	221	1314	1317	mit	mit	PP	APPR	_	_	mit	_	_	_	0	_	_	_	_
_	2	10	222	1318	1321	dem	der	PR	PRELS	_	dat|sg|neut	dem	_	_	_	0	_	_	_	_
_	2	10	223	1322	1324	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	10	224	1325	1331	ersten	erster	ADJ	ADJA	_	acc|sg|masc|pos	ers-ten	_	_	_	0	_	_	_	_
_	2	10	225	1332	1336	Ruhm	Ruhm	NN	NN	_	acc|sg|masc	Ruhm	_	_	_	0	_	_	_	_
_	2	10	226	1337	1345	erlangte	erlangen	V	VVFIN	_	sg|3|past|ind	er-lang-te	_	_	_	0	_	_	_	_
_	2	10	227	1345	1346	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	11	228	1347	1349	In	in	PP	APPR	_	_	In	_	_	_	0	_	_	_	_
_	2	11	229	1350	1353	der	der	ART	ART	_	dat|sg|fem	der	_	_	_	0	_	_	_	_
_	2	11	230	1354	1359	Folge	Folge	NN	NN	_	dat|sg|fem	Fol-ge	_	_	_	0	_	_	_	_
_	2	11	231	1360	1371	produzierte	produzieren	V	VVFIN	_	sg|3|past|ind	pro-du-zier-te	_	_	_	0	_	_	_	_
_	2	11	232	1372	1377	Sachs	Sachs	NP	NE	_	gen|sg|neut	Sachs	_	_	B-PER	0	_	_	_	_
_	2	11	233	1378	1382	mehr	mehr	PR	PIAT	_	*|*|*	mehr	_	_	_	0	_	_	_	_
_	2	11	234	1383	1386	als	als	CONJ	KOKOM	_	_	als	_	_	_	0	_	_	_	_
_	2	11	235	1387	1391	6000	6000	CARD	CARD	_	_	6000	_	_	_	0	_	_	_	_
_	2	11	236	1392	1397	Werke	Werk	NN	NN	_	nom|pl|neut	Wer-ke	_	_	_	0	_	_	_	_
_	2	11	237	1397	1398	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	11	238	1399	1404	viele	vieler	PR	PIS	_	nom|pl|neut	vie-le	_	_	_	0	_	_	_	_
_	2	11	239	1405	1410	davon	davon	ADV	PROAV	_	_	da-von	_	_	_	0	_	_	_	_
_	2	11	240	1411	1413	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
