SectionId	ParagraphId	SentenceId	TokenId	Begin	End	Token	Lemma	CPOS	POS	Chunk	Morphology	Hyphenation	DependencyHead	DependencyRelation	NamedEntity	QuoteMarker	CoreferenceChainIds	SyntaxTree	Predicate	SemanticArgumentIndex
_	2	3	103	647	649	9.	9.	ADJ	ADJA	_	_	9.	_	_	_	0	_	_	_	_
_	2	3	104	650	653	Mai	Mai	NN	NN	_	_	Mai	_	_	_	0	_	_	_	_
_	2	3	105	654	658	1706	1706	CARD	CARD	_	_	1706	_	_	_	0	_	_	_	_
_	2	3	106	658	659	;	--	PUNC	$.	_	_	;	_	_	_	0	_	_	_	_
_	2	3	107	660	661	†	†	O	XY	_	_	†	_	_	_	0	_	_	_	_
_	2	3	108	662	665	26.	26.	ADJ	ADJA	_	_	26.	_	_	_	0	_	_	_	_
_	2	3	109	666	675	September	September	NN	NN	_	_	Sep-tem-ber	_	_	_	0	_	_	_	_
_	2	3	110	676	680	1763	1763	CARD	CARD	_	_	1763	_	_	_	0	_	_	_	_
_	2	3	111	680	681	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	3	112	682	685	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	2	3	113	686	692	dessen	der	PR	PDS	_	gen|sg|masc	des-sen	_	_	_	0	_	_	_	_
_	2	3	114	693	700	zweiter	zweiter	ADJ	ADJA	_	_	zwei-ter	_	_	_	0	_	_	_	_
_	2	3	115	701	708	Ehefrau	Ehefrau	NN	NN	_	*|*|*	Ehe-frau	_	_	_	0	_	_	_	_
_	2	3	116	709	713	Anna	Anna	NP	NE	_	nom|sg|fem	An-na	_	_	B-PER	0	_	_	_	_
_	2	3	117	714	723	Elisabeth	Elisabeth	NP	NE	_	nom|sg|fem	Eli-sa-beth	_	_	I-PER	0	_	_	_	_
_	2	3	118	723	724	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	3	119	725	728	geb	geb	V	VVPP	_	_	geb	_	_	_	0	_	_	_	_
_	2	3	120	728	729	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	4	121	730	735	Peltz	Peltz	O	XY	_	_	Peltz	_	_	_	0	_	_	_	_
_	2	4	122	736	737	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	2	4	123	737	738	*	--	O	XY	_	_	*	_	_	_	0	_	_	_	_
_	2	4	124	739	743	1717	1717	CARD	CARD	_	_	1717	_	_	_	0	_	_	_	_
_	2	4	125	743	744	;	--	PUNC	$.	_	_	;	_	_	_	0	_	_	_	_
_	2	4	126	745	746	†	†	O	XY	_	_	†	_	_	_	0	_	_	_	_
_	2	4	127	747	749	3.	3.	ADJ	ADJA	_	_	3.	_	_	_	0	_	_	_	_
_	2	4	128	750	757	Oktober	Oktober	NN	NN	_	dat|sg|masc	Ok-to-ber	_	_	_	0	_	_	_	_
_	2	4	129	758	762	1772	1772	CARD	CARD	_	_	1772	_	_	_	0	_	_	_	_
_	2	4	130	762	763	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	4	131	764	766	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	4	132	767	776	Mohrungen	Mohrung	NN	NN	_	dat|pl|fem	Moh-run-gen	_	_	B-LOC	0	_	_	_	_
_	2	4	133	777	784	geboren	gebären	V	VVPP	_	_	ge-bo-ren	_	_	_	0	_	_	_	_
_	2	4	134	784	785	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	4	135	786	791	einer	ein	ART	ART	_	dat|sg|fem	ei-ner	_	_	_	0	_	_	_	_
_	2	4	136	792	797	Stadt	Stadt	NN	NN	_	dat|sg|fem	Stadt	_	_	_	0	_	_	_	_
_	2	4	137	798	801	mit	mit	PP	APPR	_	_	mit	_	_	_	0	_	_	_	_
_	2	4	138	802	806	kaum	kaum	ADV	ADV	_	_	kaum	_	_	_	0	_	_	_	_
_	2	4	139	807	811	2000	2000	CARD	CARD	_	_	2000	_	_	_	0	_	_	_	_
_	2	4	140	812	822	Einwohnern	Einwohner	NN	NN	_	dat|pl|masc	Ein-woh-nern	_	_	_	0	_	_	_	_
_	2	4	141	823	825	im	in	PP	APPRART	_	dat|sg|masc	im	_	_	_	0	_	_	_	_
_	2	4	142	826	836	Königreich	Königreich	NN	NN	_	dat|sg|masc	Kö-nig-reich	_	_	_	0	_	_	_	_
_	2	4	143	837	844	Preußen	Preußen	NP	NE	_	acc|pl|fem	Preu-ßen	_	_	_	0	_	_	_	_
_	2	4	144	844	845	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	5	145	846	851	Durch	durch	PP	APPR	_	_	Durch	_	_	_	0	_	_	_	_
_	2	5	146	852	857	seine	sein	PR	PPOSAT	_	acc|pl|fem	sei-ne	_	_	_	0	_	_	_	_
_	2	5	147	858	871	pietistischen	pietistisch	ADJ	ADJA	_	acc|pl|fem|pos	pie-tis-ti-schen	_	_	_	0	_	_	_	_
_	2	5	148	872	878	Eltern	Eltern	NN	NN	_	acc|pl|fem	El-tern	_	_	_	0	_	_	_	_
_	2	5	149	879	887	religiös	religiös	ADJ	ADJD	_	pos	re-li-gi-ös	_	_	_	0	_	_	_	_
_	2	5	150	888	895	geprägt	prägen	V	VVPP	_	_	ge-prägt	_	_	_	0	_	_	_	_
_	2	5	151	895	896	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	5	152	897	903	sollte	sollen	V	VMFIN	_	sg|3|past|ind	soll-te	_	_	_	0	_	_	_	_
_	2	5	153	904	906	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	5	154	907	916	Theologie	Theologie	NN	NN	_	dat|sg|fem	Theo-lo-gie	_	_	_	0	_	_	_	_
_	2	5	155	917	926	studieren	studieren	V	VVINF	_	_	stu-die-ren	_	_	_	0	_	_	_	_
_	2	5	156	926	927	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	6	157	928	931	Als	als	CONJ	KOUS	_	_	Als	_	_	_	0	_	_	_	_
_	2	6	158	932	935	der	der	ART	ART	_	nom|sg|masc	der	_	_	_	0	_	_	_	_
_	2	6	159	936	943	jüngere	jung	ADJ	ADJA	_	nom|sg|masc|comp	jün-ge-re	_	_	_	0	_	_	_	_
_	2	6	160	944	950	Bruder	Bruder	NN	NN	_	nom|sg|masc	Bru-der	_	_	_	0	_	_	_	_
_	2	6	161	951	955	Carl	Carl	NP	NE	_	nom|sg|masc	Carl	_	_	B-PER	0	_	_	_	_
_	2	6	162	956	965	Friedrich	Friedrich	NP	NE	_	nom|sg|masc	Fried-rich	_	_	I-PER	0	_	_	_	_
_	2	6	163	966	971	starb	sterben	V	VVFIN	_	sg|3|past|ind	starb	_	_	_	0	_	_	_	_
_	2	6	164	971	972	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	6	165	973	981	entstand	entstehen	V	VVFIN	_	sg|3|past|ind	ent-stand	_	_	_	0	_	_	_	_
_	2	6	166	982	986	sein	sein	PR	PPOSAT	_	nom|sg|neut	sein	_	_	_	0	_	_	_	_
_	2	6	167	987	993	erstes	erster	ADJ	ADJA	_	nom|sg|neut|pos	ers-tes	_	_	_	0	_	_	_	_
_	2	6	168	994	1001	Gedicht	Gedicht	NN	NN	_	nom|sg|neut	Ge-dicht	_	_	_	0	_	_	_	_
_	2	6	169	1002	1005	Auf	auf	PP	APPR	_	_	Auf	_	_	_	0	_	_	_	_
_	2	6	170	1006	1012	meinen	mein	PR	PPOSAT	_	acc|sg|masc	mei-nen	_	_	_	0	_	_	_	_
_	2	6	171	1013	1019	ersten	erster	ADJ	ADJA	_	acc|sg|masc|pos	ers-ten	_	_	_	0	_	_	_	_
_	2	6	172	1020	1026	Todten	Todte	NN	NN	_	acc|sg|masc	Tod-ten	_	_	_	0	_	_	_	_
_	2	6	173	1026	1027	!	--	PUNC	$.	_	_	!	_	_	_	0	_	_	_	_
_	2	7	174	1028	1031	das	der	ART	ART	_	acc|sg|neut	das	_	_	_	0	_	_	_	_
_	2	7	175	1032	1039	Liebste	liebste	NN	NN	_	acc|sg|neut	Liebs-te	_	_	_	0	_	_	_	_
_	2	7	176	1039	1040	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	7	177	1041	1044	was	was	PR	PRELS	_	acc|sg|neut	was	_	_	_	0	_	_	_	_
_	2	7	178	1045	1048	ich	ich	PR	PPER	_	nom|sg|*|1	ich	_	_	_	0	_	_	_	_
_	2	7	179	1049	1052	auf	auf	PP	APPR	_	_	auf	_	_	_	0	_	_	_	_
_	2	7	180	1053	1059	dieser	dieser	PR	PDAT	_	dat|sg|fem	die-ser	_	_	_	0	_	_	_	_
_	2	7	181	1060	1064	Welt	Welt	NN	NN	_	dat|sg|fem	Welt	_	_	_	0	_	_	_	_
_	2	7	182	1065	1073	verloren	verlieren	V	VVPP	_	_	ver-lo-ren	_	_	_	0	_	_	_	_
_	2	7	183	1073	1074	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	8	184	1075	1078	Die	der	ART	ART	_	acc|pl|neut	Die	_	_	_	0	_	_	_	_
_	2	8	185	1079	1091	Verhältnisse	Verhältnis	NN	NN	_	acc|pl|neut	Ver-hält-nis-se	_	_	_	0	_	_	_	_
_	2	8	186	1092	1098	seiner	sein	PR	PPOSAT	_	gen|pl|*	sei-ner	_	_	_	0	_	_	_	_
_	2	8	187	1099	1105	Eltern	Eltern	NN	NN	_	gen|pl|*	El-tern	_	_	_	0	_	_	_	_
_	2	8	188	1106	1111	waren	sein	V	VAFIN	_	pl|3|past|ind	wa-ren	_	_	_	0	_	_	_	_
_	2	8	189	1112	1122	bescheiden	bescheiden	ADJ	ADJD	_	pos	be-schei-den	_	_	_	0	_	_	_	_
_	2	8	190	1122	1123	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	8	191	1124	1128	aber	aber	CONJ	KON	_	_	aber	_	_	_	0	_	_	_	_
_	2	8	192	1129	1134	nicht	nicht	O	PTKNEG	_	_	nicht	_	_	_	0	_	_	_	_
_	2	8	193	1135	1137	so	so	ADV	ADV	_	_	so	_	_	_	0	_	_	_	_
_	2	8	194	1138	1145	dürftig	dürftig	ADJ	ADJD	_	pos	dürf-tig	_	_	_	0	_	_	_	_
_	2	8	195	1145	1146	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	8	196	1147	1151	dass	daß	CONJ	KOUS	_	_	dass	_	_	_	0	_	_	_	_
_	2	8	197	1152	1155	auf	auf	PP	APPR	_	_	auf	_	_	_	0	_	_	_	_
_	2	8	198	1156	1160	eine	ein	ART	ART	_	acc|sg|fem	ei-ne	_	_	_	0	_	_	_	_
_	2	8	199	1161	1165	gute	gut	ADJ	ADJA	_	acc|sg|fem|pos	gu-te	_	_	_	0	_	_	_	_
_	2	8	200	1166	1175	Erziehung	Erziehung	NN	NN	_	acc|sg|fem	Er-zie-hung	_	_	_	0	_	_	_	_
_	2	8	201	1176	1179	der	der	ART	ART	_	nom|sg|masc	der	_	_	_	0	_	_	_	_
_	2	8	202	1180	1186	Kinder	Kind	NN	NN	_	nom|sg|masc	Kin-der	_	_	_	0	_	_	_	_
_	2	8	203	1187	1192	hätte	haben	V	VAFIN	_	sg|3|past|subj	hät-te	_	_	_	0	_	_	_	_
_	2	8	204	1193	1203	verzichtet	verzichten	V	VVPP	_	_	ver-zich-tet	_	_	_	0	_	_	_	_
_	2	8	205	1204	1210	werden	werden	V	VAINF	_	_	wer-den	_	_	_	0	_	_	_	_
_	2	8	206	1211	1217	müssen	müssen	V	VMFIN	_	_	müs-sen	_	_	_	0	_	_	_	_
_	2	8	207	1217	1218	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	9	208	1219	1225	Herder	Herder	NP	NE	_	nom|sg|masc	Her-der	_	_	_	0	_	_	_	_
_	2	9	209	1226	1234	besuchte	besuchen	V	VVFIN	_	sg|3|past|ind	be-such-te	_	_	_	0	_	_	_	_
_	2	9	210	1235	1237	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	9	211	1238	1244	seiner	sein	PR	PPOSAT	_	dat|sg|fem	sei-ner	_	_	_	0	_	_	_	_
_	2	9	212	1245	1256	Heimatstadt	Heimatstadt	NN	NN	_	dat|sg|fem	Hei-mat-stadt	_	_	_	0	_	_	_	_
_	2	9	213	1257	1260	die	der	ART	ART	_	acc|sg|fem	die	_	_	_	0	_	_	_	_
_	2	9	214	1261	1272	Stadtschule	Stadtschule	NN	NN	_	acc|sg|fem	Stadt-schu-le	_	_	_	0	_	_	_	_
_	2	9	215	1272	1273	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	10	216	1274	1283	Besonders	besonders	ADV	ADV	_	_	Be-son-ders	_	_	_	0	_	_	_	_
_	2	10	217	1284	1296	beeinflusste	beeinflus	V	VVFIN	_	acc|sg|fem|sup	be-ein-fluss-te	_	_	_	0	_	_	_	_
_	2	10	218	1297	1300	ihn	ihn	PR	PPER	_	acc|sg|masc|3	ihn	_	_	_	0	_	_	_	_
_	2	10	219	1301	1304	der	der	ART	ART	_	dat|sg|fem	der	_	_	_	0	_	_	_	_
_	2	10	220	1305	1311	Diakon	Diakon	NN	NN	_	*|*|*	Dia-kon	_	_	_	0	_	_	_	_
_	2	10	221	1312	1321	Sebastian	Sebastian	NP	NE	_	*|*|*	Se-bas-ti-an	_	_	B-PER	0	_	_	_	_
_	2	10	222	1322	1331	Friedrich	Friedrich	NP	NE	_	*|*|*	Fried-rich	_	_	I-PER	0	_	_	_	_
_	2	10	223	1332	1339	Trescho	Trescho	NP	NE	_	*|*|*	Tre-scho	_	_	I-PER	0	_	_	_	_
_	2	10	224	1339	1340	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	10	225	1341	1352	gleichfalls	gleichfalls	ADV	ADV	_	_	gleich-falls	_	_	_	0	_	_	_	_
_	2	10	226	1353	1360	Pietist	Pietist	NP	NE	_	dat|sg|masc	Pie-tist	_	_	_	0	_	_	_	_
_	2	10	227	1360	1361	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	10	228	1362	1368	dessen	der	PR	PRELAT	_	gen|sg|masc	des-sen	_	_	_	0	_	_	_	_
_	2	10	229	1369	1377	Faktotum	Faktotum	NN	NN	_	dat|sg|neut	Fak-to-tum	_	_	_	0	_	_	_	_
_	2	10	230	1378	1380	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	10	231	1381	1386	wurde	werden	V	VAFIN	_	sg|3|past|ind	wur-de	_	_	_	0	_	_	_	_
_	2	10	232	1386	1387	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	11	233	1388	1391	Als	als	PP	APPR	_	_	Als	_	_	_	0	_	_	_	_
_	2	11	234	1392	1405	Gegenleistung	Gegenleistung	NN	NN	_	acc|sg|fem	Ge-gen-leis-tung	_	_	_	0	_	_	_	_
_	2	11	235	1406	1412	durfte	dürfen	V	VVFIN	_	sg|3|past|ind	durf-te	_	_	_	0	_	_	_	_
_	2	11	236	1413	1415	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	11	237	1416	1422	dessen	der	PR	PDS	_	gen|sg|masc	des-sen	_	_	_	0	_	_	_	_
_	2	11	238	1423	1435	umfangreiche	umfangreich	ADJ	ADJA	_	nom|sg|fem|pos	um-fang-rei-che	_	_	_	0	_	_	_	_
_	2	11	239	1436	1446	Bibliothek	Bibliothek	NN	NN	_	nom|sg|fem	Bi-blio-thek	_	_	_	0	_	_	_	_
_	2	11	240	1447	1451	frei	frei	ADJ	ADJD	_	pos	frei	_	_	_	0	_	_	_	_
