SectionId	ParagraphId	SentenceId	TokenId	Begin	End	Token	Lemma	CPOS	POS	Chunk	Morphology	Hyphenation	DependencyHead	DependencyRelation	NamedEntity	QuoteMarker	CoreferenceChainIds	SyntaxTree	Predicate	SemanticArgumentIndex
_	0	1	43	228	237	Gottfried	Gottfried	NP	NE	_	dat|sg|masc	Gott-fried	_	_	B-PER	0	_	_	_	_
_	0	1	44	238	244	Keller	Keller	NP	NE	_	dat|sg|masc	Kel-ler	_	_	I-PER	0	_	_	_	_
_	0	1	45	245	248	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	0	1	46	249	257	Jeremias	Jeremias	NP	NE	_	gen|sg|neut	Je-re-mi-as	_	_	B-PER	0	_	_	_	_
_	0	1	47	258	266	Gotthelf	Gotthelf	NP	NE	_	dat|sg|masc	Gott-helf	_	_	I-PER	0	_	_	_	_
_	0	1	48	267	269	zu	zu	PP	APPR	_	_	zu	_	_	_	0	_	_	_	_
_	0	1	49	270	273	den	der	ART	ART	_	dat|pl|*	den	_	_	_	0	_	_	_	_
_	0	1	50	274	287	bedeutendsten	bedeutend	ADJ	ADJA	_	dat|pl|*|pos	be-deu-tends-ten	_	_	_	0	_	_	_	_
_	0	1	51	288	305	deutschsprachigen	deutschsprachig	ADJ	ADJA	_	dat|pl|*	deutsch-spra-chi-gen	_	_	B-MISC	0	_	_	_	_
_	0	1	52	306	315	Schweizer	Schweizer	ADJ	ADJA	_	*|*|*|pos	Schwei-zer	_	_	I-MISC	0	_	_	_	_
_	0	1	53	316	324	Dichtern	Dichter	NN	NN	_	dat|pl|masc	Dich-tern	_	_	_	0	_	_	_	_
_	0	1	54	325	328	des	der	ART	ART	_	gen|sg|neut	des	_	_	_	0	_	_	_	_
_	0	1	55	329	332	19.	19.	ADJ	ADJA	_	gen|sg|neut|pos	19.	_	_	_	0	_	_	_	_
_	0	1	56	333	345	Jahrhunderts	Jahrhundert	NN	NN	_	gen|sg|neut	Jahr-hun-derts	_	_	_	0	_	_	_	_
_	0	1	57	345	346	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	1	2	58	349	351	==	==	PP	APPR	_	_	==	_	_	_	0	_	_	_	_
_	1	2	59	352	367	LebenBearbeiten	LebenBearbeit	NN	NN	_	nom|pl|fem	Le-ben-Be-ar-bei-ten	_	_	_	0	_	_	_	_
_	1	2	60	368	370	==	==	NP	NE	_	_	==	_	_	_	0	_	_	_	_
_	2	3	61	372	378	Conrad	Conrad	NP	NE	_	nom|sg|neut	Con-rad	_	_	B-PER	0	_	_	_	_
_	2	3	62	379	388	Ferdinand	Ferdinand	NP	NE	_	nom|sg|neut	Fer-di-nand	_	_	I-PER	0	_	_	_	_
_	2	3	63	389	394	Meyer	Meyer	NP	NE	_	nom|sg|masc	Mey-er	_	_	I-PER	0	_	_	_	_
_	2	3	64	395	400	wurde	werden	V	VAFIN	_	sg|3|past|ind	wur-de	_	_	_	0	_	_	_	_
_	2	3	65	401	404	als	als	PP	APPR	_	_	als	_	_	_	0	_	_	_	_
_	2	3	66	405	409	Sohn	Sohn	NN	NN	_	nom|sg|masc	Sohn	_	_	_	0	_	_	_	_
_	2	3	67	410	413	des	der	ART	ART	_	gen|sg|masc	des	_	_	_	0	_	_	_	_
_	2	3	68	414	429	Regierungsrates	Regierungsrat	NN	NN	_	gen|sg|masc	Re-gie-rungs-ra-tes	_	_	_	0	_	_	_	_
_	2	3	69	430	439	Ferdinand	Ferdinand	NP	NE	_	nom|sg|masc	Fer-di-nand	_	_	B-PER	0	_	_	_	_
_	2	3	70	440	445	Meyer	Meyer	NP	NE	_	nom|sg|masc	Mey-er	_	_	I-PER	0	_	_	_	_
_	2	3	71	446	447	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	2	3	72	447	456	1799–1840	1799–1840	CARD	CARD	_	_	1799–1840	_	_	_	0	_	_	_	_
_	2	3	73	456	457	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	3	74	458	460	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	3	75	461	465	eine	ein	ART	ART	_	acc|sg|fem	ei-ne	_	_	_	0	_	_	_	_
_	2	3	76	466	473	Zürcher	Zürcher	ADJ	ADJA	_	*|*|*|pos	Zür-cher	_	_	_	0	_	_	_	_
_	2	3	77	474	490	Patrizierfamilie	Patrizierfamilie	NN	NN	_	acc|sg|fem	Pa-tri-zi-er-fa-mi-lie	_	_	_	0	_	_	_	_
_	2	3	78	491	504	hineingeboren	hineingebären	V	VVPP	_	_	hin-ein-ge-bo-ren	_	_	_	0	_	_	_	_
_	2	3	79	504	505	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	4	80	506	509	Mit	mit	PP	APPR	_	_	Mit	_	_	_	0	_	_	_	_
_	2	4	81	510	512	15	15	CARD	CARD	_	_	15	_	_	_	0	_	_	_	_
_	2	4	82	513	519	Jahren	Jahr	NN	NN	_	dat|pl|neut	Jah-ren	_	_	_	0	_	_	_	_
_	2	4	83	520	526	verlor	verlieren	V	VVFIN	_	sg|3|past|ind	ver-lor	_	_	_	0	_	_	_	_
_	2	4	84	527	529	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	4	85	530	536	seinen	sein	PR	PPOSAT	_	acc|sg|masc	sei-nen	_	_	_	0	_	_	_	_
_	2	4	86	537	542	Vater	Vater	NN	NN	_	acc|sg|masc	Va-ter	_	_	_	0	_	_	_	_
_	2	4	87	542	543	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	5	88	544	546	Er	er	PR	PPER	_	nom|sg|masc|3	Er	_	_	_	0	_	_	_	_
_	2	5	89	547	552	hatte	haben	V	VAFIN	_	sg|3|past|ind	hat-te	_	_	_	0	_	_	_	_
_	2	5	90	553	556	ein	ein	ART	ART	_	acc|sg|neut	ein	_	_	_	0	_	_	_	_
_	2	5	91	557	565	äusserst	äusserst	ADV	ADV	_	_	äus-serst	_	_	_	0	_	_	_	_
_	2	5	92	566	577	schwieriges	schwierig	ADJ	ADJA	_	acc|sg|neut|pos	schwie-ri-ges	_	_	_	0	_	_	_	_
_	2	5	93	578	588	Verhältnis	Verhältnis	NN	NN	_	acc|sg|neut	Ver-hält-nis	_	_	_	0	_	_	_	_
_	2	5	94	589	591	zu	zu	PP	APPR	_	_	zu	_	_	_	0	_	_	_	_
_	2	5	95	592	598	seiner	sein	PR	PPOSAT	_	dat|sg|fem	sei-ner	_	_	_	0	_	_	_	_
_	2	5	96	599	608	psychisch	psychisch	ADJ	ADJD	_	pos	psy-chisch	_	_	_	0	_	_	_	_
_	2	5	97	609	619	belasteten	belastet	ADJ	ADJA	_	pl|3|past|ind	be-las-te-ten	_	_	_	0	_	_	_	_
_	2	5	98	620	626	Mutter	Mutter	NN	NN	_	*|*|*	Mut-ter	_	_	_	0	_	_	_	_
_	2	5	99	627	642	Elisabeth/Betsy	Elisabeth/Betsy	NP	NE	_	*|*|*	Eli-sa-beth/Bet-sy	_	_	B-PER	0	_	_	_	_
_	2	5	100	643	648	Meyer	Meyer	NP	NE	_	acc|sg|*	Mey-er	_	_	I-PER	0	_	_	_	_
_	2	5	101	648	649	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	5	102	650	658	geborene	geboren	ADJ	ADJA	_	nom|sg|masc|pos	ge-bo-re-ne	_	_	_	0	_	_	_	_
_	2	5	103	659	665	Ulrich	Ulrich	NN	NN	_	nom|sg|masc	Ul-rich	_	_	B-PER	0	_	_	_	_
_	2	5	104	666	667	(	--	PUNC	$(	_	_	(	_	_	I-PER	0	_	_	_	_
_	2	5	105	667	668	*	--	PP	APPRART	_	_	*	_	_	_	0	_	_	_	_
_	2	5	106	669	672	10.	10.	ADJ	ADJA	_	_	10.	_	_	_	0	_	_	_	_
_	2	5	107	673	677	Juni	Juni	NN	NN	_	*|sg|masc	Ju-ni	_	_	_	0	_	_	_	_
_	2	5	108	678	682	1802	1802	CARD	CARD	_	_	1802	_	_	_	0	_	_	_	_
_	2	5	109	683	685	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	5	110	686	692	Zürich	Zürich	NP	NE	_	dat|sg|neut	Zü-rich	_	_	_	0	_	_	_	_
_	2	5	111	692	693	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	5	112	693	694	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	5	113	695	698	die	der	PR	PRELS	_	nom|sg|fem	die	_	_	_	0	_	_	_	_
_	2	5	114	699	703	sich	sich	PR	PRF	_	acc|sg|3	sich	_	_	_	0	_	_	_	_
_	2	5	115	704	706	am	an	PP	APPRART	_	dat|sg|masc	am	_	_	_	0	_	_	_	_
_	2	5	116	707	710	27.	27.	ADJ	ADJA	_	dat|sg|masc|pos	27.	_	_	_	0	_	_	_	_
_	2	5	117	711	720	September	September	NN	NN	_	dat|sg|masc	Sep-tem-ber	_	_	_	0	_	_	_	_
_	2	5	118	721	725	1856	1856	CARD	CARD	_	_	1856	_	_	_	0	_	_	_	_
_	2	5	119	726	729	bei	bei	PP	APPR	_	_	bei	_	_	_	0	_	_	_	_
_	2	5	120	730	740	Préfargier	Préfargier	NN	NN	_	dat|sg|masc	Pré-far-gier	_	_	_	0	_	_	_	_
_	2	5	121	741	742	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	2	5	122	742	745	Gem	Gem	NN	NN	_	dat|sg|neut	Gem	_	_	_	0	_	_	_	_
_	2	5	123	745	746	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	6	124	747	761	Marin-Epagnier	Marin-Epagnier	NN	NN	_	nom|*|masc	Ma-rin-​Epagnier	_	_	B-MISC	0	_	_	_	_
_	2	6	125	761	762	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	6	126	763	766	das	der	ART	ART	_	acc|sg|neut	das	_	_	_	0	_	_	_	_
_	2	6	127	767	772	Leben	Leben	NN	NN	_	acc|sg|neut	Le-ben	_	_	_	0	_	_	_	_
_	2	6	128	773	777	nahm	nehmen	V	VVFIN	_	sg|3|past|ind	nahm	_	_	_	0	_	_	_	_
_	2	6	129	777	778	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	7	130	779	785	Einige	einiger	PR	PIAT	_	acc|pl|neut	Ei-ni-ge	_	_	_	0	_	_	_	_
_	2	7	131	786	791	Jahre	Jahr	NN	NN	_	acc|pl|neut	Jah-re	_	_	_	0	_	_	_	_
_	2	7	132	792	798	seiner	sein	PR	PPOSAT	_	gen|pl|masc	sei-ner	_	_	_	0	_	_	_	_
_	2	7	133	799	805	Jugend	Jugend	NN	NN	_	gen|pl|masc|pos	Ju-gend	_	_	_	0	_	_	_	_
_	2	7	134	806	811	lebte	leben	V	VVFIN	_	sg|3|past|ind	leb-te	_	_	_	0	_	_	_	_
_	2	7	135	812	814	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	7	136	815	817	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	7	137	818	826	Lausanne	Lausanne	NP	NE	_	dat|sg|neut	Lau-sanne	_	_	B-LOC	0	_	_	_	_
_	2	7	138	826	827	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	7	139	828	830	wo	wo	PR	PWAV	_	_	wo	_	_	_	0	_	_	_	_
_	2	7	140	831	833	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	7	141	834	836	so	so	ADV	ADV	_	_	so	_	_	_	0	_	_	_	_
_	2	7	142	837	840	gut	gut	ADJ	ADJD	_	pos	gut	_	_	_	0	_	_	_	_
_	2	7	143	841	852	Französisch	Französisch	NN	NN	_	dat|sg|neut	Fran-zö-sisch	_	_	B-MISC	0	_	_	_	_
_	2	7	144	853	859	lernte	lernen	V	VVFIN	_	sg|3|past|ind	lern-te	_	_	_	0	_	_	_	_
_	2	7	145	859	860	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	7	146	861	865	dass	daß	CONJ	KOUS	_	_	dass	_	_	_	0	_	_	_	_
_	2	7	147	866	868	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	7	148	869	881	französische	französisch	ADJ	ADJA	_	acc|*|*|pos	fran-zö-si-sche	_	_	_	0	_	_	_	_
_	2	7	149	882	891	Literatur	Literatur	NN	NN	_	acc|sg|fem	Li-te-ra-tur	_	_	_	0	_	_	_	_
_	2	7	150	892	902	übersetzte	übersetzen	V	VVFIN	_	sg|3|past|ind	über-setz-te	_	_	_	0	_	_	_	_
_	2	7	151	903	906	und	und	CONJ	KON	_	_	und	_	_	_	0	_	_	_	_
_	2	7	152	907	911	sich	sich	PR	PRF	_	acc|sg|3	sich	_	_	_	0	_	_	_	_
_	2	7	153	912	921	überlegte	überlegen	V	VVFIN	_	sg|3|past|ind	über-leg-te	_	_	_	0	_	_	_	_
_	2	7	154	921	922	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	7	155	923	936	französischer	französisch	ADJ	ADJA	_	nom|sg|masc|pos	fran-zö-si-scher	_	_	_	0	_	_	_	_
_	2	7	156	937	951	Schriftsteller	Schriftsteller	NN	NN	_	nom|sg|masc	Schrift-stel-ler	_	_	_	0	_	_	_	_
_	2	7	157	952	954	zu	zu	O	PTKZU	_	_	zu	_	_	_	0	_	_	_	_
_	2	7	158	955	961	werden	werden	V	VAINF	_	_	wer-den	_	_	_	0	_	_	_	_
_	2	7	159	962	966	oder	oder	CONJ	KON	_	_	oder	_	_	_	0	_	_	_	_
_	2	7	160	967	971	eine	ein	ART	ART	_	acc|sg|fem	ei-ne	_	_	_	0	_	_	_	_
_	2	7	161	972	983	akademische	akademisch	ADJ	ADJA	_	acc|sg|fem|pos	aka-de-mi-sche	_	_	_	0	_	_	_	_
_	2	7	162	984	992	Laufbahn	Laufbahn	NN	NN	_	acc|sg|fem	Lauf-bahn	_	_	_	0	_	_	_	_
_	2	7	163	993	996	als	als	PP	APPR	_	_	als	_	_	_	0	_	_	_	_
_	2	7	164	997	1005	Romanist	Romanist	NN	NN	_	acc|sg|masc	Ro-ma-nist	_	_	_	0	_	_	_	_
_	2	7	165	1006	1019	einzuschlagen	einschlagen	V	VVIZU	_	_	ein-zu-schla-gen	_	_	_	0	_	_	_	_
_	2	7	166	1019	1020	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	8	167	1021	1023	Er	er	PR	PPER	_	nom|sg|masc|3	Er	_	_	_	0	_	_	_	_
_	2	8	168	1024	1027	war	sein	V	VAFIN	_	sg|3|past|ind	war	_	_	_	0	_	_	_	_
_	2	8	169	1028	1036	Mitglied	Mitglied	NN	NN	_	nom|sg|neut	Mit-glied	_	_	_	0	_	_	_	_
_	2	8	170	1037	1040	der	der	ART	ART	_	gen|sg|fem	der	_	_	_	0	_	_	_	_
_	2	8	171	1041	1049	Zofingia	Zofingia	NN	NN	_	gen|sg|fem	Zo-fin-gia	_	_	_	0	_	_	_	_
_	2	8	172	1049	1050	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	9	173	1051	1055	Noch	noch	ADV	ADV	_	_	Noch	_	_	_	0	_	_	_	_
_	2	9	174	1056	1061	bevor	bevor	CONJ	KOUS	_	_	be-vor	_	_	_	0	_	_	_	_
_	2	9	175	1062	1064	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	9	176	1065	1072	zwanzig	zwanzig	ADJ	ADJD	_	_	zwan-zig	_	_	_	0	_	_	_	_
_	2	9	177	1073	1076	war	sein	V	VAFIN	_	sg|3|past|ind	war	_	_	_	0	_	_	_	_
_	2	9	178	1076	1077	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	9	179	1078	1081	kam	kommen	V	VVFIN	_	sg|3|past|ind	kam	_	_	_	0	_	_	_	_
_	2	9	180	1082	1084	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	9	181	1085	1088	das	der	ART	ART	_	acc|sg|neut	das	_	_	_	0	_	_	_	_
_	2	9	182	1089	1094	erste	erster	ADJ	ADJA	_	acc|sg|neut|pos	ers-te	_	_	_	0	_	_	_	_
_	2	9	183	1095	1098	Mal	Mal	NN	NN	_	acc|sg|neut	Mal	_	_	_	0	_	_	_	_
_	2	9	184	1099	1104	wegen	wegen	PP	APPR	_	_	we-gen	_	_	_	0	_	_	_	_
_	2	9	185	1105	1113	schwerer	schwer	ADJ	ADJA	_	gen|pl|*	schwe-rer	_	_	_	0	_	_	_	_
_	2	9	186	1114	1126	Depressionen	Depression	NN	NN	_	gen|pl|*	De-pres-sio-nen	_	_	_	0	_	_	_	_
_	2	9	187	1127	1129	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	9	188	1130	1134	eine	ein	ART	ART	_	acc|sg|fem	ei-ne	_	_	_	0	_	_	_	_
_	2	9	189	1135	1152	Nervenheilanstalt	Nervenheilanstalt	NN	NN	_	acc|sg|fem	Ner-ven-heil-an-stalt	_	_	_	0	_	_	_	_
_	2	9	190	1152	1153	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	10	191	1154	1158	Nach	nach	PP	APPR	_	_	Nach	_	_	_	0	_	_	_	_
_	2	10	192	1159	1162	dem	der	ART	ART	_	dat|sg|masc	dem	_	_	_	0	_	_	_	_
_	2	10	193	1163	1167	Tode	Tod	NN	NN	_	dat|sg|masc	To-de	_	_	_	0	_	_	_	_
_	2	10	194	1168	1171	der	der	ART	ART	_	nom|sg|masc	der	_	_	_	0	_	_	_	_
_	2	10	195	1172	1178	Mutter	Mutter	NN	NN	_	nom|sg|masc	Mut-ter	_	_	_	0	_	_	_	_
_	2	10	196	1179	1187	gelangte	gelangen	V	VVFIN	_	sg|3|past|ind	ge-lang-te	_	_	_	0	_	_	_	_
_	2	10	197	1188	1190	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
_	2	10	198	1191	1196	durch	durch	PP	APPR	_	_	durch	_	_	_	0	_	_	_	_
_	2	10	199	1197	1201	eine	ein	ART	ART	_	acc|sg|fem	ei-ne	_	_	_	0	_	_	_	_
_	2	10	200	1202	1211	Erbschaft	Erbschaft	NN	NN	_	acc|sg|fem	Erb-schaft	_	_	_	0	_	_	_	_
_	2	10	201	1212	1214	in	in	PP	APPR	_	_	in	_	_	_	0	_	_	_	_
_	2	10	202	1215	1225	gesicherte	gesichert	ADJ	ADJA	_	acc|pl|neut|pos	ge-si-cher-te	_	_	_	0	_	_	_	_
_	2	10	203	1226	1238	Verhältnisse	Verhältnis	NN	NN	_	acc|pl|neut	Ver-hält-nis-se	_	_	_	0	_	_	_	_
_	2	10	204	1238	1239	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	11	205	1240	1242	Er	er	PR	PPER	_	nom|sg|masc|3	Er	_	_	_	0	_	_	_	_
_	2	11	206	1243	1252	unternahm	unternehmen	V	VVFIN	_	sg|3|past|ind	un-ter-nahm	_	_	_	0	_	_	_	_
_	2	11	207	1253	1256	mit	mit	PP	APPR	_	_	mit	_	_	_	0	_	_	_	_
_	2	11	208	1257	1263	seiner	sein	PR	PPOSAT	_	dat|sg|fem	sei-ner	_	_	_	0	_	_	_	_
_	2	11	209	1264	1273	Schwester	Schwester	NN	NN	_	dat|sg|fem	Schwes-ter	_	_	_	0	_	_	_	_
_	2	11	210	1274	1279	Betsy	Betsy	NP	NE	_	_	Bet-sy	_	_	B-PER	0	_	_	_	_
_	2	11	211	1280	1281	(	--	PUNC	$(	_	_	(	_	_	_	0	_	_	_	_
_	2	11	212	1281	1290	1831–1912	1831–1912	CARD	CARD	_	_	1831–1912	_	_	_	0	_	_	_	_
_	2	11	213	1290	1291	)	--	PUNC	$(	_	_	)	_	_	_	0	_	_	_	_
_	2	11	214	1291	1292	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	11	215	1293	1296	die	der	PR	PRELS	_	nom|sg|fem	die	_	_	_	0	_	_	_	_
_	2	11	216	1297	1300	ihm	ihm	PR	PPER	_	dat|sg|masc|3	ihm	_	_	_	0	_	_	_	_
_	2	11	217	1301	1305	sehr	sehr	ADV	ADV	_	_	sehr	_	_	_	0	_	_	_	_
_	2	11	218	1306	1315	nahestand	nahestehen	V	VVFIN	_	sg|3|past|ind	na-he-stand	_	_	_	0	_	_	_	_
_	2	11	219	1315	1316	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	11	220	1317	1321	eine	ein	ART	ART	_	nom|sg|fem	ei-ne	_	_	_	0	_	_	_	_
_	2	11	221	1322	1334	Italienreise	Italienreise	NN	NN	_	nom|sg|fem	Ita-li-en-rei-se	_	_	_	0	_	_	_	_
_	2	11	222	1334	1335	,	--	PUNC	$,	_	_	,	_	_	_	0	_	_	_	_
_	2	11	223	1336	1339	die	der	PR	PRELS	_	nom|sg|fem	die	_	_	_	0	_	_	_	_
_	2	11	224	1340	1343	ihn	ihn	PR	PPER	_	acc|sg|masc|3	ihn	_	_	_	0	_	_	_	_
_	2	11	225	1344	1348	sehr	sehr	ADV	ADV	_	_	sehr	_	_	_	0	_	_	_	_
_	2	11	226	1349	1361	beeindruckte	beeindrucken	V	VVFIN	_	sg|3|past|ind	be-ein-druck-te	_	_	_	0	_	_	_	_
_	2	11	227	1361	1362	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	12	228	1363	1367	1864	1864	CARD	CARD	_	_	1864	_	_	_	0	_	_	_	_
_	2	12	229	1368	1376	erschien	erscheinen	V	VVFIN	_	sg|3|past|ind	er-schien	_	_	_	0	_	_	_	_
_	2	12	230	1377	1383	anonym	anonym	ADJ	ADJD	_	pos	an-onym	_	_	_	0	_	_	_	_
_	2	12	231	1384	1388	sein	sein	PR	PPOSAT	_	nom|sg|masc	sein	_	_	_	0	_	_	_	_
_	2	12	232	1389	1395	erster	erster	ADJ	ADJA	_	nom|sg|masc	ers-ter	_	_	_	0	_	_	_	_
_	2	12	233	1396	1407	Gedichtband	Gedichtband	NN	NN	_	nom|sg|masc	Ge-dicht-band	_	_	_	0	_	_	_	_
_	2	12	234	1407	1408	.	--	PUNC	$.	_	_	.	_	_	_	0	_	_	_	_
_	2	13	235	1409	1413	1869	1869	CARD	CARD	_	_	1869	_	_	_	0	_	_	_	_
_	2	13	236	1414	1426	übersiedelte	übersiedeln	V	VVFIN	_	sg|3|past|ind	über-sie-del-te	_	_	_	0	_	_	_	_
_	2	13	237	1427	1429	er	er	PR	PPER	_	nom|sg|masc|3	er	_	_	_	0	_	_	_	_
